SNP,Chromosome,Position,trait1
CCR5,3,46372912,0.00305598091071002
TTC37,5,95464620,0.00310628911928168
ENDOV,17,80415195,0.0031071309589723
PRSS57,19,685721,0.0032164629844873
GLB1L,2,219237090,0.0032429835184532
FGD2,6,37005828,0.00325152085638225
CTRL,16,67929941,0.00325423513514389
KRT6C,12,52469090,0.0032680315843221
ADAMTS2,5,179113895,0.00328371369080704
ZNF420,19,37089125,0.00343280029758097
ZNF695,1,246945816,0.00349559862512627
C1orf189,1,154199441,0.00352128462123857
STRBP,9,123125667,0.00353563157484615
EPAS1,2,46346878,0.00355898783678088
OR2Z1,19,8731029,0.00356099060217585
DEFA3,8,7016040,0.00364433256631114
MYO7A,11,77142727,0.00366598247295735
CLDN20,6,155275742,0.00372603972127894
CHMP7,8,23246706,0.00374459305577379
CABS1,4,70335040,0.0037677326787986
HOXB5,17,48592229,0.0038313858369019
CDK1,10,60784736,0.00386213067266084
C19orf48,19,50798097,0.00388989758364944
RNASE10,14,20510482,0.00389890117450586
TOMM70,3,100365587,0.00390430900644634
BTNL3,5,180989061,0.0039163513733641
GNPDA2,4,44703110,0.00393548398273524
FLI1,11,128694260,0.00394683295453258
BORCS8,19,19180733,0.00397944459375221
WFDC11,20,45648724,0.00401954114836001
GRM8,7,126446086,0.00414741844943278
AP3M2,8,42154695,0.00416041207099438
ASCL3,11,8937618,0.00419570742521758
HEATR5A,14,31293320,0.00419720713635929
CD19,16,28932007,0.00420088839078336
DCDC2,6,24174738,0.00422762071825067
ACO2,22,41469151,0.00424822975970873
UBA52,19,18573359,0.00433957129416573
AMHR2,12,53423942,0.00435157753355131
UBE2QL1,5,6448909,0.00446669238028352
IAPP,12,21373384,0.00449041307916231
SGCE,7,94585469,0.00450446830305706
PCDHGC5,5,141489264,0.00456717954320152
SPACA3,17,32991949,0.00457574049133835
C12orf75,12,105330913,0.00460832557456115
NUP214,9,131125705,0.00462181117942428
UBE3A,15,25340163,0.00464152356439285
GNG13,16,798719,0.00464416369092491
MOB4,2,197516088,0.00473122874719822
ACSL3,2,222908773,0.00480216520350008
FZD4,11,86951146,0.00483530217043138
KRR1,12,75499865,0.00484878260290889
GFOD2,16,67675165,0.00489010954468272
MEST,7,130492321,0.00496375234526847
MAPK8IP3,16,1706340,0.00496721024361801
MITD1,2,99169423,0.00514021572714429
MSGN1,2,17816532,0.00515989111199688
PSMD5,9,120817931,0.00528152310861041
CDH6,5,31267475,0.0053960075208217
MAB21L2,4,150583030,0.00541857040317306
FZD9,7,73434021,0.00544143863726088
SIGLEC1,20,3688573,0.00544360654986586
ETV3L,1,157092654,0.00552448834085495
CALHM2,10,103447160,0.005543937301968
PLA2G2F,1,20139463,0.00556523048496216
CAMSAP3,19,7596003,0.00561539318561155
PSMG2,18,12703117,0.00562805546273082
ITGA9,3,37452384,0.00576842417874679
PLA2G5,1,20084835,0.00583929072096778
MRPS25,3,15052448,0.00586824734636882
RESP18,2,219327533,0.00594732009871379
EPC2,2,148645072,0.00595228361184497
ANGPTL8,19,11239641,0.00602089337326639
ZNF780A,19,40072877,0.00603839012377583
UTP14C,13,52028807,0.0060449754687556
VTA1,6,142147291,0.00608111915765264
VSTM2B,19,29526605,0.00618768519467194
WISP1,8,133191146,0.00618822234554683
RAD51B,14,67823565,0.00623581334135626
PARL,3,183829606,0.00628817649695945
AKR1C2,10,4995320,0.00644120111622526
KIF4B,5,155013876,0.0064784909364759
MAP3K14,17,45264641,0.00649327710624459
HAS1,19,51713441,0.0065219258299436
GRWD1,19,48446006,0.00659006244256455
PDILT,16,20359329,0.00659649082491842
CRYGC,2,208128207,0.00664823131772196
MRPL4,19,10252260,0.00666904222551967
GAPVD1,9,125298925,0.00668444386739708
IFNA16,9,21216744,0.00669325149566036
OR4S1,11,48306223,0.00669776392012733
PACSIN1,6,34526337,0.00672352027664125
HIST1H1A,6,26017093,0.00674197053114589
RCOR3,1,211259567,0.00674871190248916
TRPS1,8,115414033,0.00677579389345684
DSG4,18,31376937,0.00678018812533498
TUBB6,18,12308299,0.00685854719382994
CTDP1,18,79728909,0.00704539472713839
PDE4A,19,10416956,0.00711612282834884
CTNND2,5,10973478,0.00717256065908212
BGLAP,1,156242277,0.00718318856314282
ABHD18,4,128001733,0.00719907586296298
ATP1B3,3,141876802,0.00725988074130512
CREB3L3,19,4153747,0.00727133113625922
KLHDC4,16,87708361,0.00743851079894475
CDK5RAP3,17,47970656,0.00747140324436824
MSLN,16,762694,0.00758594711438587
AK7,14,96392155,0.00760205194362396
LMO1,11,8224654,0.00760307302059915
FHL5,6,96603645,0.00760630089966718
CAMK2B,7,44220069,0.00764111211715279
SCGB3A1,5,180590602,0.00768244540316998
RBM8A,1,145925896,0.00770954873444063
FOSL1,11,65892902,0.00773577809838932
STK40,1,36341772,0.00777389638092618
ATXN7L2,1,109483970,0.00781880521792
COL5A3,19,9960428,0.00783844786320864
C8orf37,8,95247621,0.00788579367531606
CGGBP1,3,88055553,0.00789915572127387
CFAP20,16,58114853,0.00790979607455233
BLZF1,1,169369532,0.00802244832556598
VAX1,10,117132247,0.00809021146088773
MS4A4A,11,60280684,0.00816082343885605
PXDC1,6,3723620,0.00840274497354687
PPME1,11,74171438,0.00847808416451545
C8orf46,8,66493650,0.00849757664180528
ASF1A,6,118894429,0.00855092121189704
CDR2L,17,74988056,0.00856206845241758
PRDM4,12,107734208,0.00860181206966393
GRIA1,5,153490907,0.00862929205054563
MRPS15,1,36455839,0.00863890207681817
BRIP1,17,61683309,0.00872345007984643
WNT10A,2,218880997,0.00875593929789598
SHARPIN,8,144098879,0.00877184038983392
CCDC3,10,12898418,0.00884968555511301
CORO2B,15,68579267,0.00887431807030781
GALNT16,14,69260339,0.00887897284756733
COMP,19,18782922,0.0089150480182989
PRPF40B,12,49630562,0.00893338787240949
DMXL1,5,119071606,0.00896271670800974
IER5L,9,129176854,0.00896928329471514
XRCC5,2,216113017,0.00898156111221415
LSM12,17,44036260,0.0091006754499191
ASIP,20,34260466,0.00911906458590261
ALPL,1,21554100,0.00914031364524548
WDR33,2,127706327,0.00914927692949841
HESX1,3,57198202,0.00923000442626754
CST2,20,23824024,0.00925670826928693
ATP10A,15,25679351,0.00929490053486326
ATP5J2;ATP5J2-PTCD1,7,99460086,0.00931368665304511
TTC9B,19,40216191,0.0093818017363626
USH1G,17,74919463,0.00940751897167713
DNTTIP1,20,45792015,0.00952348196504593
DSE,6,116369925,0.00956990836143612
VAT1L,16,77788698,0.00961922659488346
APPL2,12,105174334,0.00966064145982715
LZTS1,8,20249744,0.00968486227467247
WDR83,19,12669791,0.00970797458411332
NPIPB3,16,21404762,0.00977654189361843
SCRN2,17,47837848,0.00983524928990775
CCDC93,2,117920354,0.00990102659169612
CXCL16,17,4734633,0.00997834722245561
TIRAP,11,126290902,0.00999481052015705
ALKBH7,19,6372822,0.0101094450708087
RFTN2,2,197572015,0.0101171349807174
MAT2A,2,85539298,0.0101278731904976
TMEM176B,7,150791535,0.0101407823334306
IL20,1,206865854,0.010145696148142
OSM,22,30263885,0.0102149147892322
ZW10,11,113733750,0.0102569059190452
SIRT7,17,81912441,0.0102761261647246
NOTO,2,73202679,0.0103012141103762
TMEM216,11,61392633,0.0103416863793859
LOC100131303,16,68014137,0.0103737702421387
BRICD5,16,2209373,0.0103809504142846
IRS2,13,109782057,0.0104237750305888
PCDHGC4,5,141485190,0.0104697241557002
OPTN,10,13109124,0.0105011381214649
MDGA2,14,46841963,0.0105572587738916
MEIS2,15,36892177,0.0106591882798223
PPIAL4D;PPIAL4E;PPIAL4F,1,145241638,0.0106629979809637
NRG1,8,31639991,0.0107017458229378
CAPS,19,5914091,0.0107758703079027
DYNC1LI2,16,66723775,0.0108887299131849
NTSR2,2,11658496,0.0109186427982163
AGRN,1,1020176,0.0109344829767108
MCOLN1,19,7522760,0.0109733244063883
CRCP,7,66114846,0.0110127803502351
HIST1H2AM,6,27892765,0.0110233299034859
POLR2B,4,56986354,0.0111027236441092
OR2A25,7,144074220,0.0112738071722833
C1orf194,1,109106049,0.0113433806031528
ACTL8,1,17823024,0.0113436128758906
C19orf53,19,13774478,0.011437216925018
CDRT4,17,15437775,0.011480697493805
TNFRSF1A,12,6329326,0.0115158228929683
DACT2,6,168294635,0.0115205495063315
CLDN16,3,190388132,0.0115648723982115
MFSD6L,17,8797398,0.011595741187531
CINP,14,102348557,0.011707980937072
METTL26,16,634528,0.0117314266127591
YIPF7,4,44622436,0.0118077785956175
MSH2,2,47403192,0.0119035847672214
PPP1R3C,10,91629931,0.0119443111794837
HTR6,1,19665760,0.0119846321732334
UBE2D4,7,43938432,0.011996866732667
LYRM2,6,89637277,0.012004083866972
ARHGAP35,19,46918678,0.0120816154609685
TXNL1,18,56603039,0.0121444094496816
LYZL1,10,29289126,0.0121759714824308
CWC27,5,64769169,0.0122520016752957
DTYMK,2,241676135,0.0122794933044335
SLC16A10,6,111087757,0.0122970904927241
NREP,5,111730923,0.012345707284397
FAM83C,20,35286542,0.0123669329299329
BCAR1,16,75229516,0.0124193843621411
TCAF1,7,143857227,0.0124728965821823
PCP2,19,7631729,0.0127180950256228
LRRC37A3,17,64854609,0.0129243556012532
ANK1,8,41655750,0.012925026547457
ASRGL1,11,62338062,0.0129481770911896
NDUFS3,11,47579092,0.0129787780184871
OR2A12,7,144095108,0.0130915367233482
ERBB4,2,211383638,0.0130934514345228
ANKRA2,5,73552805,0.0131508612253552
POGZ,1,151404827,0.013211498688783
ESF1,20,13714893,0.0132199625172522
DOC2B,17,172572,0.013332861855038
NLGN1,3,173604606,0.0133393093750304
HSPA9,5,138556071,0.013353013772762
RIMS4,20,44756141,0.0135369322113638
MRTO4,1,19251854,0.0136096297810635
RERE,1,8355109,0.0136297285946224
FANCG,9,35074136,0.013699776303999
C20orf203,20,32650442,0.0137113733920194
DAGLA,11,61720162,0.0137875160126253
CACNG3,16,24256760,0.014027586226689
DCN,12,91146072,0.0141507896122139
ZNF385A,12,54370272,0.0141772234698664
ZMYND10,3,50341442,0.0142415367062095
SLC9A2,2,102619849,0.0142818845272761
TJAP1,6,43499012,0.0145367739988606
OTOG,11,17547380,0.0145620914106862
NDUFA11,19,5892921,0.0147334099114912
METTL18,1,169792584,0.0147352110072588
FADS3,11,61873830,0.0147900180941943
IL26,12,68201851,0.0148162432951059
SULT4A1,22,43826008,0.0148783718395781
MRPS28,8,79918988,0.0148878712976109
CCDC28B,1,32201939,0.0149289763668644
OCA2,15,27755394,0.0150360676058305
LNPEP,5,96979163,0.0150369789783767
HVCN1,12,110649426,0.0150521622055351
CENPB,20,3784725,0.0150735509673633
PNPLA1,6,36270486,0.0152643902702667
SLC35E1,19,16553679,0.0153257078672679
PAPPA,9,116154160,0.0153784029418677
C3AR1,12,8058766,0.0153909590673202
KCNJ15,21,38299280,0.0154196459670296
CALML3,10,5525092,0.0156987621865146
ZC3H15,2,186486386,0.0157901949845692
KCTD11,17,7352971,0.0158211499649988
DHX30,3,47827352,0.0159095280750251
DBI,2,119367065,0.0159390837064157
TMEM102,17,7435909,0.0159485479839295
ETFRF1,12,25203977,0.0159620507086602
GSTM2,1,109668124,0.0159977742389106
NR2C2AP,19,19201476,0.0160050925962492
RSPO2,8,107901077,0.0160381550737662
TSSK3,1,32362748,0.0161334596970046
TMEM239,20,2816377,0.0161571903709026
ZGLP1,19,10305107,0.0161795424296661
STK32A,5,147239638,0.0162788024421761
RGS22,8,99962441,0.0163021566331062
PPIF,10,79347549,0.0163265245547266
C2orf15,2,99147492,0.0163329000527764
PANX1,11,94129364,0.0164562340165865
DLG2,11,83459820,0.0164613257757735
TMF1,3,69023182,0.0164644635789398
PCDHGA4,5,141355153,0.0165367256445172
STRAP,12,15882714,0.0165370151495939
SMAD3,15,67066171,0.0165659152634512
TMBIM1,2,218275475,0.0165860225021176
ARIH1,15,72474654,0.016777091021109
STRA6,15,74180090,0.0168488295329029
DCHS2,4,154234542,0.016917105172923
PDXK,21,43719295,0.0170091052713321
CGB8,19,49047658,0.0170122504034128
DDX18,2,117814779,0.017045690572201
POM121C,7,75418806,0.0170691684578663
ABCC2,10,99782846,0.0170835718898638
FCGR3B,1,161624546,0.0170910412787381
RBFOX1,16,6317026,0.0172943592657639
GNA13,17,65014277,0.0173177928625796
CDKN2AIPNL,5,134402919,0.0173844472893543
SLC25A15,13,40793236,0.0173979910105354
LYN,8,55941869,0.0174540332712789
SH2D7,15,78092610,0.0174659071447973
OR1E2,17,3432878,0.0174838659742265
HPS6,10,102065475,0.0175133614555838
UQCC2,6,33697664,0.0175145641803904
ZNF587B,19,57830542,0.0175718933867507
CDCA4,14,105011221,0.0176029473443219
MRPL52,14,22829917,0.017629491519639
PHYHD1,9,128922331,0.0176697846089366
EPHX2,8,27491210,0.0176852471664133
NME7,1,169132787,0.0177294528634458
ALG6,1,63370979,0.017746841085241
BARHL2,1,90712316,0.0177866911052754
ARL3,10,102676907,0.0178874637093733
IMMP1L,11,31432502,0.0179320571275088
BRI3BP,12,124993821,0.0180117958324728
TNFRSF4,1,1211581,0.0181256387381892
SMIM12,1,34855716,0.0181937278750793
SPIRE1,18,12449642,0.018196969989896
CACNA1G,17,50561472,0.0183587077055783
GLOD4,17,760178,0.0184533446643041
KRTAP20-1,21,30616461,0.0185588803056682
SREBF2,22,41833280,0.0186038377237121
GART,21,33517013,0.0186472895201392
APBA1,9,69516012,0.0187109336549088
ENC1,5,74634720,0.0187358539084376
KLRC2,12,10431144,0.0187622221759391
PLK3,1,44800465,0.0189087211429543
IRF2BP2,1,234607142,0.0189431801449454
CHST8,19,33689280,0.0189627692683647
DHH,12,49089888,0.0190637302605154
MYH10,17,8475863,0.0191442000762223
ASCL4,12,107775222,0.0191470331836422
TNFRSF13B,17,16939553,0.0192034493833274
AHSP,16,31528143,0.019262091900728
HRASLS,3,193241220,0.0193377885171786
MINDY3,10,15779011,0.019372203971596
CASKIN2,17,75501085,0.0193742753077136
ILK,11,6604330,0.0194503964325555
RTKN2,10,62197946,0.0195215741963525
MFAP4,17,19384469,0.0195283799247323
NR4A1,12,52041840,0.0195562956244435
C9orf142,9,136992444,0.0195761501687576
MCM4,8,47961163,0.0195908837413056
DAB2IP,9,121567198,0.0196458977827488
KCNS1,20,45094875,0.0196588385348349
TMEM139,7,143285977,0.0197292856226639
SH2D6,2,85434080,0.0197588055950975
TMPRSS7,3,112041960,0.0197820764044712
NR2F6,19,17232356,0.019859304901587
PUS7L,12,43730381,0.0199100433712849
LYAR,4,4267906,0.0199626337537017
EPHB3,3,184562250,0.0199915365298179
HAUS6,9,19056374,0.020017919251281
KLF7,2,207081230,0.0200282200648517
CPLX2,5,175878756,0.0201090759047584
GNS,12,64716773,0.0201191654227625
PSG6,19,42902423,0.0201816304944054
TNK2,3,195864186,0.0202677651155658
MALSU1,7,23299353,0.0203117313419982
C12orf71,12,27081177,0.0203892698124492
DHODH,16,72008765,0.020423168507006
PLCG2,16,81785990,0.0205201744507688
NEDD9,6,11185237,0.02059478309561
ETV5,3,186048656,0.020637387446455
SDHB,1,17018910,0.0206507473568407
VRK1,14,96833478,0.0206731708622778
UBB,17,16381911,0.0206861468997803
ICOS,2,203936825,0.0207048394805213
PMM1,22,41577322,0.0207099766080828
PDGFD,11,103909699,0.020716359610023
OLFM4,13,53028864,0.0207804949708456
MYBL1,8,66564705,0.0208092855149884
CYP2D6,22,42126587,0.0208509722108318
RIPPLY3,21,37006779,0.0208578911110612
TECPR1,7,98217397,0.0208657174668251
TMEM30A,6,75256136,0.0208965320049784
FAM214B,9,35105231,0.0209131336835325
FAM26F,6,116461932,0.0209765448090441
PCDHGB6,5,141408226,0.0210307430299934
IRX2,5,2747581,0.0211004153501028
IFNAR2,21,33241925,0.0212913228521051
NHLRC4,16,568050,0.0213318630499442
SPDYC,11,65170236,0.0213715148257356
BTG4,11,111495172,0.0213744293560869
SNRPB2,20,16731709,0.0214122092778899
TYW1B,7,72575512,0.0215021216728237
FBXO6,1,11668705,0.0215565574842173
SLC35F5,2,113717804,0.021690148528945
IPCEF1,6,154159833,0.0217080838293447
CLUL1,18,617994,0.0217132963555037
OR6C2,12,55452216,0.021746499397732
INA,10,103277213,0.0217815042526984
FOXA2,20,22581870,0.0218305538255917
CALY,10,133325834,0.0218404069742256
TIAM1,21,31120390,0.0219196379149921
POLR1E,9,37486094,0.0219445365563473
WDR53,3,196554240,0.0219789946499911
OR6B1,7,144004012,0.0220663330981754
DSTYK,1,205147566,0.0221568976524863
CDK2AP2,11,67506977,0.0222045273322319
LAMB3,1,209615297,0.022207625384536
FKBP7,2,178465770,0.0222248421865308
ATP5I,4,672506,0.0223013705111393
ABTB1,3,127673027,0.0223379999705584
SGMS2,4,107895600,0.0224237069758083
HIST1H3I,6,27871945,0.022453443830286
SLC47A2,17,19678691,0.0224679000468025
FKBP1B,2,24049853,0.0224698271255271
ATP6V0A1,17,42460911,0.0225528143133308
RNF214,11,117234304,0.0225946199255681
ERICH3,1,74571128,0.0226614221133798
TEX22,14,105399359,0.0227233346989237
COQ9,16,57447507,0.0227782447360465
SLC6A2,16,55656715,0.0227991690467408
C5orf52,5,157671619,0.0228824125522022
MAN1C1,1,25617832,0.0230606425131643
NAV1,1,201648708,0.0231189838810003
GML,8,142840466,0.0231232346861928
ZSCAN9,6,28227151,0.0231394433767438
PON1,7,95298991,0.023158566194427
TMEM237,2,201624299,0.0231707877213487
CRLF1,19,18593576,0.0232397300617417
TBC1D20,20,438702,0.0233160499147279
HSPA12B,20,3738690,0.0233273431000944
CAPN1,11,65182706,0.0233332250457978
MPC1,6,166365442,0.023422139624184
VTI1A,10,112447375,0.0235066431097206
PTPRN,2,219290266,0.0237270642445001
GPRC5C,17,74432043,0.0237303791543839
DUSP7,3,52050819,0.0237921638175504
COL5A2,2,189034075,0.0239164308506332
NEUROG1,5,135534978,0.0239804196064135
FANCE,6,35452546,0.0239945211502588
C18orf63,18,74317927,0.0240145523796933
TOM1L2,17,17847640,0.0240571692232228
LYPD5,19,43797595,0.0240865212896397
PADI2,1,17069087,0.0241250099713773
TBCK,4,106046604,0.0241519601965596
WNT6,2,218860045,0.0241598379001958
DCDC2C,2,3703794,0.0242402423550585
C1orf168,1,56719682,0.0242433810272989
HPS5,11,18279907,0.0243929759993974
PLAC9,10,80132769,0.0244744351674399
MAL2,8,119208477,0.0245895418883926
RAB11B,19,8390423,0.0246289818973029
VAPA,18,9914270,0.0247319327655583
DPP9-AS1,19,4682866,0.024749664395413
CACNA1E,1,181483758,0.0248873914700959
GPR139,16,20031749,0.024899924587846
HIST1H2BG,6,26216352,0.0249338541158388
BEND4,4,42117523,0.0249843052847789
HEXIM1,17,45149216,0.025023036322027
OTUB1,11,63986471,0.0250317582994475
SLC20A1,2,112646883,0.0252507206439463
UBE2G1,17,4282869,0.0252788894381256
MYCN,2,15942012,0.0253486502897212
ADAL,15,43335111,0.0254215324244258
KIAA0586,14,58427631,0.0254925319821668
ADGRF4,6,47707262,0.0254941386116218
RPS8,1,44776085,0.0255378087081654
LSMEM1,7,112484837,0.025547281085289
DDIT4,10,72274235,0.0255482515930064
OR6C76,12,55426263,0.0255507384068593
VWA5A,11,124117542,0.0255771932774693
RIPK3,14,24336178,0.0257398908959255
PCMTD1,8,51820457,0.0257546114010885
ANO6,12,45216341,0.0258083581880612
METAP1D,2,171999977,0.0258271734411429
SLC12A7,5,1053469,0.0258353701444958
C16orf96,16,4556491,0.025963713958845
FOXD1,5,73446970,0.0260150769573383
DSCAML1,11,117428354,0.0260286598197951
C11orf1,11,111879565,0.0261190925579656
NANOGNB,12,7765292,0.0261697543128178
ZFP2,5,178931325,0.0262257441985719
ASB18,2,236194892,0.026232354368161
IGSF21,1,18108136,0.0262554138246134
KRTAP10-6,21,44591430,0.0262689266265339
NUMA1,11,72003900,0.0263341772754349
LMAN1L,15,74812862,0.0263553805481818
TAS2R60,7,143443470,0.0264816433879136
PCGF3,4,733685,0.0264951031988518
IL27,16,28499658,0.026567187215298
LRRC14,8,144519738,0.0265797930342175
TEPSIN,17,81228932,0.0265879162863355
PRAMEF14,1,13342528,0.0266357385744356
ZNF626,19,20624301,0.0266472914637502
HBP1,7,107169020,0.0266635048425736
IL2RB,22,37128109,0.026691233032945
TBCA,5,77691437,0.0267029764526198
SLC10A5,8,81693702,0.0267351008903772
NUB1,7,151341790,0.0267618679618296
SLC25A21,14,36680677,0.0268297928020266
ZNF594,17,5181835,0.0268472023498649
NDUFAF5,20,13785075,0.0268646489623979
CARS2,13,110641544,0.0268684224444028
PPP3CB,10,73438252,0.0268708236842352
RBM15,1,110339418,0.0269739460875751
YWHAZ,8,100920698,0.0269762549125957
C11orf54,11,93747428,0.0269978922390123
CNTNAP1,17,42683835,0.0271379626242465
UTP18,17,51260591,0.0271576027420387
SSBP4,19,18419661,0.027173923284167
LIAS,4,39459119,0.0272393290547369
SULT1C4,2,108378350,0.0272635573740989
SLC7A1,13,29514491,0.0272649821354308
CPVL,7,28995780,0.0273224808960436
LSM3,3,14178862,0.0273544332811638
SRA1,5,140550733,0.0273553609808079
CCNO,5,55231385,0.0273656939544376
PLEKHO1,1,150150262,0.0274246464023147
KIAA1143,3,44753358,0.02769364641516
IQSEC3,12,174600,0.0277144776302822
UROD,1,45012913,0.0277613522540707
C1QTNF5,11,119339342,0.0278306158142309
ETV6,12,11650138,0.0279071447956661
OPA3,19,45529084,0.0279155372064215
MGEA5,10,101786462,0.0279601785426182
GTF3C5,9,133031021,0.0279920353078582
BEST1,11,61951834,0.028044533490469
BICRAL,6,42822025,0.0281066979872233
UBASH3A,21,42403953,0.0282350253851138
ADH1A,4,99276643,0.0283224977595131
CCDC68,18,54904365,0.028323921676241
WDYHV1,8,123416865,0.0284246195231078
TMEM91,19,41378311,0.0285101609854489
LMBRD2,5,36104089,0.02860141876986
LKAAEAR1,20,64083416,0.0286236968990945
GNGT2,17,49206776,0.0286404509600973
ELF1,13,40933449,0.0288676365373983
TSNARE1,8,142229491,0.0289451162543922
USF2,19,35269139,0.0290367223067574
RPL3L,16,1944838,0.0290583553318754
SBNO1,12,123295912,0.0291665555920726
HOOK2,19,12763283,0.0293567543569965
DUSP10,1,221702429,0.0293824975602334
OR5AK2,11,56988915,0.0294133104754725
RTL1,14,100880717,0.0294548103863201
SLC17A3,6,25845389,0.0295742485759398
CALU,7,128748364,0.0295820419750804
TRIM23,5,65591457,0.02958273348756
NLE1,17,35132441,0.0296714066148377
MS4A8,11,60700900,0.029689566713289
TVP23C-CDRT4,17,15440261,0.0296902941427883
ANKRD52,12,56243167,0.0297184660171472
OSTN,3,191212551,0.0297295854760968
DUS2,16,68038053,0.0297330325050894
C1orf167,1,11764407,0.0297390526716135
CIAPIN1,16,57429186,0.0297796159816957
RHOT1,17,32142700,0.0297895317034591
RGPD2,2,86913850,0.0299876859373059
PROSER1,13,39011429,0.0300754561403748
HGD,3,120628382,0.0301536785926529
STIP1,11,64185831,0.0301968030950839
AMN,14,102922689,0.0302133717135254
LRRC28,15,99255949,0.0302706760583973
IKZF2,2,213007395,0.030302479725126
ESR1,6,151807928,0.0303381083592278
SBK1,16,28317396,0.0303453810076323
MPZL2,11,118257255,0.0303992351823811
CPPED1,16,12664908,0.0304275019877318
GPAT4,8,41599165,0.0306189097276903
TRAPPC11,4,183663885,0.0306699930468458
ADAM8,10,133263172,0.0306761861064084
ATG14,14,55369623,0.0310027434108154
BCAT2,19,48795440,0.0310040973243563
PCDHA6,5,140828096,0.0310469305624754
ZNF330,4,141222381,0.0311552901122839
SLC26A8,6,35943905,0.0312310378119438
SCGB1D1,11,62190286,0.031297783008803
LCE3D,1,152579662,0.0313197023503992
CD180,5,67182862,0.0313955157133842
KIAA0319L,1,35434910,0.0314027725758018
