SNP,Chromosome,Position,trait1
ANAPC1,2,111769304,0.00772182389752629
PLCD3,17,45112624,0.00777714987040989
ANKRD62,18,12094021,0.0077993784920537
SPACA4,19,48606986,0.00781065941337167
SYBU,8,109574919,0.00784846913688741
TOMM40,19,44891435,0.00795780369866617
DEFB128,20,187891,0.00797382054074336
C7orf43,7,100155019,0.00801011380765915
ATP6V1F,7,128862906,0.00814506722563779
IQCK,16,19718307,0.00814755200929396
TMEM50A,1,25340532,0.00817147492615622
RHBDL3,17,32266205,0.00822570238123743
DIRC1,2,188734622,0.0082907933777765
IGF2BP2,3,185645542,0.00851776903067347
TRIM34;TRIM6-TRIM34,11,5632351,0.0085420726044747
EFCAB13,17,47335225,0.00857471778060337
DIS3L,15,66293640,0.00885287764200882
TSKU,11,76795647,0.00889566774902728
PHLDB3,19,43475410,0.00896021863038343
ZNF341,20,33732032,0.00899214375552682
SUGT1,13,52652928,0.00908684594493525
B3GALNT1,3,161085767,0.00910142841181472
DENND4C,9,19276188,0.00925223220965288
ZNF441,19,11777672,0.00931824748425214
ZFP69B,1,40450962,0.00935242648756229
CNOT11,2,101252967,0.00936122693504748
DSG3,18,31447882,0.00942894130602445
BACE2,21,41168267,0.00944830688936571
HIST1H2BN,6,27838663,0.00946404797481259
AARD,8,116938248,0.00955352221080985
SQSTM1,5,179820937,0.00966365433238958
UBE2R2,9,33817860,0.00967550226171399
KDM5A,12,285461,0.00981152659149909
CRLF3,17,30784231,0.0098264174566165
ZNF189,9,101399170,0.0098431447742241
PPT1,1,40074078,0.00998606970710436
SDAD1,4,75950758,0.0100191984664281
FKBP1A,20,1370031,0.0100667513186593
KLF4,9,107485761,0.010068873871924
KCNN4,19,43767545,0.0101183740503937
AKAP13,15,85485745,0.010172868057946
PATE2,11,125777401,0.0101777623088101
CACNG1,17,67044664,0.010198234326605
PTPN20,10,46932496,0.0102675204758716
LCN1,9,135521513,0.0102711741227934
GPR150,5,95620278,0.0103354112032515
TESPA1,12,54961203,0.0103719047247324
ELMO2,20,46367397,0.0104836191407719
ZNF778,16,89221135,0.0105048931904808
EVC2,4,5562856,0.0105354682573831
CLSTN2,3,139935385,0.0105713081717558
TMEM249,8,144353326,0.010652731132792
LIPM,10,88802919,0.0106874716241424
GINS2,16,85678215,0.0107595765688627
UBE2Z,17,48908514,0.0107646210312539
CHKB,22,50579182,0.0108915427720456
SERTM1,13,36695082,0.0109573743382725
DCN,12,91146072,0.0109861431401174
CH25H,10,89206478,0.0109904778260039
MBNL1,3,152300215,0.0109966546898157
ARL6,3,97768122,0.0110427032852147
TGIF1,18,3447750,0.0112299758084915
PSAT1,9,78297217,0.0112827620353437
ADD1,4,2875920,0.0113169400328986
SMIM5,17,75640214,0.0114927895659808
ARL14EP,11,30330950,0.0116393729381655
ANKRD36C,2,95851704,0.0117416171961908
GCNT3,15,59618241,0.0117939629490181
PGK2,6,49785935,0.0117984477578987
TTC4,1,54715909,0.0118480650946104
VPS51,11,65096255,0.0118668039393697
SLC25A13,7,96121195,0.0118710434241309
FBXW11,5,171868646,0.0118877798047532
RBMXL2,11,7089124,0.0119028879213844
ADAMTS3,4,72283138,0.0119416185843968
SLCO4A1,20,62656458,0.0120666681180295
SWI5,9,128275411,0.0121136876995411
C5orf63,5,127051791,0.0121377717405909
ETS1,11,128462369,0.0121605588914865
ASL,7,66081807,0.0122247731798685
MACROD1,11,63998872,0.0122963614270766
PRR23B,3,139019887,0.0123494996357465
OR2M4,1,248238942,0.0123628189714955
SLC4A9,5,140360238,0.0123721074330129
TEX37,2,88525652,0.0123866642387576
DNASE1,16,3655379,0.0123926770573335
GFY,19,49426485,0.0125081813739029
SCAI,9,124952814,0.0125278411392243
HINT1,5,131159463,0.012694351805837
C10orf95,10,102450459,0.0127651444447723
AKAP7,6,131145305,0.012819119565406
ASF1A,6,118894429,0.0128217255662616
PIMREG,17,6445121,0.0128540133982321
GPAT2,2,96022174,0.0130289074764686
MN1,22,27750962,0.0130976052613747
P2RY13,3,151327996,0.0132091349786007
TM6SF1,15,83107681,0.0132196385833686
GP5,3,194396613,0.0132867488525752
KLHL8,4,87163551,0.0132980643906332
NT5DC3,12,103777840,0.0133052623368144
ADH1C,4,99336759,0.0134471907214163
GSTA3,6,52896813,0.0134880193334501
MGAT2,14,49621296,0.0135021275542494
KANK3,19,8322859,0.0135324339673213
ARHGAP19,10,97226129,0.0135664035471971
NPVF,7,25225133,0.0136376865641566
PRR34,22,46053753,0.0136439324733544
ISG20,15,88639380,0.0136473659013282
S100A14,1,153614907,0.013744756424635
ZNF397,18,35242474,0.0137586917833408
SCAMP2,15,74845087,0.0137943559786894
DRG2,17,18093815,0.0138103593719724
SPAG7,17,4959547,0.0138474159363052
NEK8,17,28728821,0.0139324602576887
DPH2,1,43970198,0.0140050349690579
C7orf77,7,124777513,0.0140092602154368
FAM126A,7,22945600,0.0141060753632536
ATP5J2-PTCD1;PTCD1,7,99419990,0.0141493207303577
C1D,2,68042917,0.0141919244616524
TMEM265,16,30741751,0.0142169592179894
ITGAM,16,31260072,0.0144230982892514
DPH1,17,2030155,0.0144243357705915
HSD17B13,4,87305219,0.0145367791050467
PYCR1,17,81932893,0.0147569088184585
CYP8B1,3,42874318,0.0147613851255682
BAZ1B,7,73442198,0.0147634084221432
TRAPPC3L,6,116496965,0.0147707564326358
NCOA7,6,125815364,0.0147983567425046
HOXB8,17,48613249,0.0148300449805171
USP22,17,21003036,0.0148823265920905
SWAP70,11,9664181,0.014911945545223
MRPS21,1,150294388,0.0149925609701514
PTPRD,9,8317878,0.0150129542229864
CBX5,12,54241787,0.0150849100468318
SRL,16,4192164,0.0151224400931068
PCDHAC1,5,140926899,0.0151386152870098
RPL26L1,5,172959884,0.0151507526032965
IRF2BPL,14,77025410,0.0152152880757975
MC4R,18,60371355,0.0152438709508592
BGLAP,1,156242277,0.0152519492330444
PODXL2,3,127629224,0.0152551290465816
SERHL2,22,42554023,0.0153749754735291
IMMP2L,7,110663630,0.0156358860900391
C5orf49,5,7831869,0.0156994868151796
EIF5AL1,10,79512665,0.0157292851643054
RCAN1,21,34518103,0.0158146807089866
MED1,17,39407486,0.0158826097634729
KIAA1211L,2,98794536,0.0159282614359474
KCNJ10,1,160041393,0.0159352822375745
MRPL27,17,50368117,0.0160557618542435
CDYL,6,4776787,0.01615129261349
MARCH2,19,8421841,0.016267740603656
C18orf8,18,23503619,0.0164057008234542
TEP1,14,20368465,0.0164332944819692
RWDD3,1,95234231,0.0164411284488073
ZNF492,19,22653402,0.0164494852743443
ATP13A3,3,194405942,0.0164574658065256
ADAM19,5,157480959,0.0165047354056862
C9orf129,9,93318415,0.0165489407498782
OR52W1,11,6199256,0.0166023704738119
RARS,5,168486501,0.0167269534589337
DAAM2,6,39856309,0.0167864850606386
OR4F21,8,166096,0.0168367682456421
PKHD1L1,8,109362581,0.0168713406296891
BTG4,11,111495172,0.0169194859414744
TRMO,9,97904741,0.0169863352019859
FAM71A,1,212624899,0.0170624336785221
DNTT,10,96304499,0.0170665731819252
ETV4,17,43528550,0.0171642089712705
CPNE9,3,9703998,0.0171819354052091
ZNF284,19,44076393,0.017273350263173
CNOT2,12,70278231,0.0173648814399886
ATP5A1,18,46084341,0.0174863716657169
CDR2,16,22346978,0.017490693330621
NEK9,14,75084618,0.0175153573529102
FAM196B,5,169864279,0.0178122565725188
UMODL1,21,42071330,0.0178435447370763
TBX20,7,35202443,0.0178523846463341
NKX6-2,10,132784924,0.0178881538285197
CAPRIN2,12,30709902,0.0178891510060503
STARD7,2,96186734,0.0178956988673477
THNSL2,2,88173175,0.0178987552530382
MAP3K21,1,233328030,0.0179067407862977
RNF115,1,145746880,0.0179081780080698
TEX26,13,30932731,0.0179085927899196
SPATA32,17,45254483,0.017921048450248
PIPOX,17,29043226,0.0179320881976096
AQR,15,34856812,0.0179407451727094
RPGRIP1,14,21287984,0.0179675589305255
SLC12A8,3,125083900,0.018028347799689
MSRB2,10,23095609,0.0181255090735315
MED15,22,20507705,0.0181974920007018
PSMD2,3,184299280,0.0182003681523449
LYPD5,19,43797595,0.0184491820442965
TBC1D13,9,128787355,0.0186220581083627
LHX4,1,180230533,0.0186331795621515
ACTR3,2,113890287,0.0186668531921351
AAK1,2,69475897,0.0187550771986279
DCAF17;METTL8,2,171434674,0.018947773543364
RABEPK,9,125203030,0.0190852961898559
LRIG2,1,113073411,0.0192023224516119
MSTN,2,190057260,0.0192236268732299
NDC80,18,2572988,0.0192397622080873
MTX3,5,79983713,0.019386372387585
CLEC5A,7,141930132,0.0193973048104601
ELAVL2,9,23692570,0.0194318456529035
ATXN2,12,111453688,0.019431866662127
FTH1,11,61964735,0.0195297650222999
AQP2,12,49950837,0.0195401859940314
TNFSF12,17,7557118,0.0196188009557592
AKIRIN1,1,38991414,0.0199533809430276
IFT52,20,43594706,0.0199548583829811
ACIN1,14,23059185,0.0200180201613824
ANAPC5,12,121308527,0.0200187032984631
WDR55,5,140664914,0.0201240151772429
INTS9,8,28768156,0.0201884570625773
RFESD,5,95652314,0.0202014284071305
FRMPD2,10,48163350,0.0202375133498767
ZNF569,19,37412610,0.0202674858204889
STRIP1,1,110034645,0.0203551155285462
BEND3,6,107068704,0.0203890216167499
GOLGA6L2,15,23439762,0.0203945679388472
PLTP,20,45898960,0.0203960337722314
LTF,3,46436210,0.020579659282541
KLHL3,5,137622118,0.0206181374936497
COX14,12,50120057,0.0208285304491028
T,6,166158322,0.0208494402504916
ENO2,12,6915839,0.020858690066229
SFT2D1,6,166320245,0.0209362169891554
PLSCR2,3,146441802,0.0209515872226513
BCR,22,23180971,0.0209590961568934
AOC1,7,150856488,0.0211423677447786
UGT2B7,4,69096527,0.0211509599496422
MIER2,19,306701,0.0213399086578594
HNRNPAB,5,178204838,0.0214452621883264
SNX18,5,54517968,0.0214757670290456
ADK,10,74151289,0.0215101723402744
LDHAL6A,11,18456694,0.0215421915787638
ANGPT4,20,872976,0.0215480837851841
SLC5A9,1,48222782,0.0216188831528107
MRPL13,8,120396108,0.021629170349925
TMEM220,17,10715455,0.0217383001602436
UBIAD1,1,11273556,0.0218054067699822
ARNT2,15,80404544,0.0218567345596969
SOWAHB,4,76895471,0.022001882954926
ZNF467,7,149764615,0.022027593881308
AKR1C2,10,4995320,0.0220540636927627
TLN1,9,35697798,0.0221618423849668
RBM25,14,73071648,0.0221904661498347
YWHAG,7,76329580,0.0222253770785811
ARPC4,3,9793126,0.0222362426103404
GALNT4,12,89524444,0.0223058581665347
KIAA0895L,16,67176827,0.0223828611235992
CREB3L2,7,137880482,0.0224355550905474
BAG3,10,119651693,0.0224650537766435
OR52I1,11,4594043,0.0225240925904415
TPPP,5,665104,0.0226503358713586
CCDC88C,14,91272636,0.0226682254534523
WDR91,7,135186165,0.0227208618223717
NOC4L,12,132144488,0.0227548181380286
LHX5,12,113463198,0.0227639786257867
CKAP2,13,52455557,0.022840717271594
WDR36,5,111092298,0.0228511967827038
GNAS,20,58840113,0.0228816829579137
DNA2,10,68415050,0.0229138568938125
ITGA9,3,37452384,0.0229754953167778
ULBP2,6,149942089,0.0230261079174989
ITLN1,1,160876668,0.0234126595650759
TXNDC5,6,7883152,0.0236282588069526
CASP4,11,104944761,0.0236668823994939
CCL24,7,75811828,0.0236980387676732
POLR3B,12,106357890,0.0238398673482253
FBXO8,4,174237422,0.0238664419430101
FGFR1,8,38413633,0.0239585631557738
ABT1,6,26596983,0.0240608112347914
ARID1A,1,26696413,0.0242506540083708
SLC30A10,1,219915459,0.0243133922186789
C11orf58,11,16738792,0.0243594187560846
ABHD11,7,73736576,0.0243658365586772
QRFPR,4,121329321,0.0244364330412025
SEC11C,18,59139949,0.0244704934980932
TRIM7,5,181195167,0.0244719659436834
TBRG4,7,45100350,0.0245701500072888
PCMTD1,8,51820457,0.0246000744055975
MYOM3,1,24057376,0.0247324452678508
SFXN4,10,119141246,0.0247509361089632
ORM2,9,114329923,0.0247730722835027
ATP1A2,1,160115869,0.0250768646605383
WDFY4,10,48709760,0.0251381533518226
LCE2D,1,152664122,0.0251478932593217
EIF3D,22,36511516,0.0252470012863231
HORMAD1,1,150698703,0.0253062646245568
RFLNA,12,124311864,0.0253298252937012
SLCO1C1,12,20699609,0.0253300082252766
DYNC1I1,7,95804779,0.0253384555312873
PUS1,12,131929741,0.0253752702744426
KHDC3L,6,73362739,0.0253997958836958
ADCY3,2,24819946,0.0254910176355427
POLDIP2,17,28348139,0.0255029270406766
LAMC1,1,183023732,0.0255097501773646
FUT11,10,73772335,0.0255242140740687
ERVV-2,19,53049361,0.0255419628231367
SNURF,15,24962151,0.0255627694557448
SFPQ,1,35184533,0.0255935774908806
CHODL,21,18245233,0.0256805391382602
DUOX2,15,45094160,0.025683564519662
VAMP3,1,7773476,0.025685123310764
ZNF488,10,47367829,0.0257154748689137
CIDEA,18,12254396,0.0257213820598975
ZNF114,19,48282375,0.0259191911080692
ACSM3;ERI2,16,20780714,0.025943985341445
ATG101,12,52073664,0.026075731768936
THAP5,7,108564213,0.0260888754261404
TERF1,8,73008895,0.026140508363963
RPEL1,10,103246001,0.0261743518909656
SPTA1,1,158611265,0.0261769020506085
PODXL,7,131504321,0.0262751138555719
HSPA8,11,123057779,0.0263242956494685
ACTL9,19,8697498,0.026346921143317
ARMC7,17,75110323,0.0263618812695458
BLOC1S5,6,8015668,0.0264921550086628
CLEC3A,16,78022604,0.0265966092597099
ACAD11,3,132558982,0.0266549117201552
COPZ1,12,54325171,0.026690055565196
CDNF,10,14819986,0.0267032603781462
ZNF581,19,55644572,0.0267559042210616
HAPLN1,5,83641500,0.0267643986795669
SULT1C2,2,108293668,0.026837522209034
SLC17A2,6,25913296,0.026861270023832
CRIP2,14,105473250,0.0269064476147933
ATG14,14,55369623,0.0269816294464982
ZNF230,19,44008796,0.0269952240998135
PLOD1,1,11934805,0.027026277595982
HSD17B12,11,43680834,0.0270795089807599
PMF1,1,156225559,0.0271715313391587
TANGO2,22,20036800,0.0273433660989117
B3GNT7,2,231397741,0.0273529182679955
ALDH3B1,11,68015317,0.0275587522042954
CFAP20,16,58114853,0.0275893835884207
ZC3HAV1,7,139047602,0.0276439081901885
RHBDF2,17,76471646,0.0276938285824988
DDX55,12,123602149,0.0277440179614477
KLF11,2,10043718,0.0279139334285901
MBD6,12,57524316,0.0279599523397647
PTH2R,2,208407056,0.0280212406583609
DUSP18,22,30663448,0.0280621981352318
DDX46,5,134763917,0.0281077464132748
RRN3,16,15074816,0.0281365875230756
RAB4B,19,40778389,0.0281555462549077
NHLRC3,13,39038652,0.0282854328146233
BCL11A,2,60452576,0.0283366340113246
R3HCC1,8,23288548,0.0284112129561892
TOX3,16,52439235,0.0284606139859681
TRPV6,7,142871707,0.0284737682582451
ITGA6,2,172427826,0.0284965712510451
SYNM,15,99105202,0.0285570137315539
MTMR14,3,9649585,0.0285918186043947
AKAP2,9,110048700,0.0287303383433479
TRPM6,9,74724648,0.0287658687929093
VPS54,2,63893444,0.0287910186292043
NXPH3,17,49576263,0.0289011020592757
ZMYM5,13,19824478,0.0289062800871677
MOK,14,102229305,0.0289101534708248
FOLR2,11,72218609,0.0289774615562598
IFFO1,12,6540483,0.0289986650004961
EIF3K,19,38619300,0.0290810925118743
COMMD10,5,116085057,0.0291706505923531
PMEPA1,20,57652064,0.0291789542591203
DGKE,17,56834802,0.0292904348628346
GNLY,2,85694423,0.029314501575452
C8orf76,8,123220112,0.0293361015806234
BBS1,11,66510663,0.0294542019186455
SORCS2,4,7192650,0.0295070064219538
RUNDC1,17,42980578,0.0295393206464875
PRDM16,1,3069267,0.0295414582189268
XRN2,20,21303444,0.0296889638072421
ACBD6,1,180288368,0.0297295233282683
SLC9A3R1,17,74748868,0.0297859131072928
KCNH7,2,162371840,0.0299674456642319
UBE2G2,21,44771393,0.0300924332014109
KRTAP22-1,21,30601122,0.0301258331516533
FAM214A,15,52582152,0.0301262527907394
POLE3,9,113408825,0.0301273106221853
FAR1,11,13694841,0.0301702207673847
CCNK,14,99492702,0.030242777947397
MAL,2,95025795,0.030243355718007
ZNF318,6,43337174,0.0302700660083872
CLEC10A,17,7075092,0.0303346751237422
AP4M1,7,100101717,0.0305033930310648
ARID4B,1,235168538,0.0305333695077815
KCNQ4,1,40784096,0.0305558968027144
MGST2,4,139666033,0.0306410817773213
WWC2,4,183099499,0.0306450200890372
OR2T33,1,248272863,0.0307012910923469
FAM103A1,15,82989169,0.0307510292861789
ACKR3,2,236580476,0.0309095457588386
SGMS2,4,107895600,0.0310790554857538
ZGPAT,20,63708583,0.0311198332030704
ADAT2,6,143428478,0.0312903182634258
FILIP1,6,75295915,0.0313112655199705
TMEM116,12,111931685,0.0313447429428729
HOOK3,8,42897139,0.0314316762764953
TSPAN2,1,115050501,0.0316066686823254
ING1,13,110712975,0.0318018494902407
LZTS2,10,101002563,0.0318061316805995
ACTR3B,7,152759887,0.0318094938180866
MINDY3,10,15779011,0.031865630801088
SLC35B4,7,134294864,0.0318841906556298
GNAZ,22,23095727,0.0318902652191012
IQSEC1,3,12899389,0.0320224063641529
SLC19A3,2,227687410,0.0320225897197205
RFX5,1,151342207,0.0320722793103154
HSPBP1,19,55262612,0.0320751848742744
LRRC70,5,62579441,0.0321757107705902
PRR5,22,44679807,0.0322066624194239
SERPINB5,18,63484439,0.0322839015807135
BANF2,20,17693696,0.0323430234966809
MEGF9,9,120605215,0.0324625338959584
EMC8,16,85779735,0.0324778735081792
AGT,1,230703157,0.0325069439595902
NEFH,22,29480264,0.0325261386845803
TRMT10B,9,37761932,0.0325369760182742
OGDH,7,44624350,0.032559250091804
SGSM2,17,2337692,0.0326528680086559
ZYX,7,143381572,0.0326845713167926
PLA2G4F,15,42141995,0.0326983329886963
GPC5,13,91399062,0.0327289775039832
KDM4E,11,95025589,0.0327781542302643
AP4S1,14,31066200,0.0327786637992841
KCTD11,17,7352971,0.0330001526124307
ARRDC1,9,137605719,0.0330969580673557
CSN3,4,70244853,0.0331115579862297
XYLT2,17,50346152,0.0332117917566147
TMEM189;TMEM189-UBE2V1,20,50127999,0.0332197630411794
VDR,12,47844814,0.0332490486146481
NTNG2,9,132166889,0.0333014510023408
CGGBP1,3,88055553,0.0333082328410679
DVL3,3,184155639,0.0333095897146372
KIAA1456,8,13006213,0.0333649744244527
HOXC9,12,54000217,0.033389738359784
TOMM20,1,235112069,0.0334744971929205
GLG1,16,74452066,0.0335243328463216
VNN1,6,132683142,0.03357645745577
INTS8,8,94823477,0.0336058466212822
ANKRD7,7,118224833,0.0336453721170226
SPATA5L1,15,45402431,0.0336663748020692
TCEANC2,1,54054434,0.0336885172342585
PSMF1,20,1118774,0.0337425853438216
PKN3,9,128702916,0.0337449951176646
PEX11G,19,7477209,0.0337914406441312
UNC5D,8,35235815,0.0338514533290483
INS;INS-IGF2,11,2160794,0.0342875267772812
GSTM4,1,109656391,0.0343843625151528
CALML5,10,5498997,0.0344152297685307
LAMB1,7,107923965,0.0345555163941519
TTLL4,2,218737677,0.0345959282417098
C15orf48,15,45430822,0.0346277041087601
SNX32,11,65834084,0.0346680218760489
SIX5,19,45765506,0.0346763120084906
CBLL1,7,107744164,0.034704753174876
OR5A1,11,59443171,0.0347065974220929
SPATA31C1,9,87919255,0.0347481143109982
KRTAP7-1,21,30829447,0.034758093351531
ZNF768,16,30524522,0.0348186617509816
TUBGCP3,13,112516443,0.0348874324196258
AXL,19,41219401,0.0349206798222956
LCE2B,1,152686845,0.0349257229110372
IFNL2,19,39268575,0.0349518019570831
SLC28A2,15,45253228,0.0349741705464356
OLR1,12,10159887,0.0350711817252579
LCN10,9,136739548,0.0350769706828246
FAM45A,10,119104150,0.0350968929402578
PWWP2A,5,160080747,0.035379076253627
GPA33,1,167054342,0.0353905224790377
C4orf45,4,158915190,0.0354600319366349
C17orf58,17,67991938,0.035464710146901
CRY1,12,106992822,0.0354968238230022
COQ8B,19,40692046,0.03561613032785
KCNC2,12,75041116,0.0356456504360924
GSK3A,19,42230849,0.0356962659898347
IMP3,15,75639625,0.0357695749029677
ZNF865,19,55613626,0.0360323847973749
DNAH17,17,78423911,0.0360911811994363
