SNP,Chromosome,Position,trait1
ST6GALNAC1,17,76625333,0.00453841371234553
FZD10,12,130163068,0.00456232862833272
GTF2A2,15,59642177,0.00457225636416225
HIST1H2BC,6,26123754,0.00462181579630017
FAM159B,5,64690625,0.00462298024558006
ETNK1,12,22625218,0.00463701669982752
CPSF2,14,92131039,0.00464724798661209
GDA,9,72149559,0.00464987806974371
XPO7,8,21966915,0.00468090274474731
RAMP3,7,45157854,0.00468461782282503
LOC100130705,7,128866410,0.00473649945097099
ZNHIT2,11,65116522,0.00475483515608233
CGB5,19,49044219,0.00477441513242172
CD1D,1,158181567,0.00482838682060605
TPX2,20,31760120,0.00492314409947903
MZT2A,2,131484090,0.00494184760540084
OR8B12,11,124542884,0.00498236809097519
PLA2G2C,1,20164119,0.00498541365847827
HNF1B,17,37687305,0.00498786968564646
C2orf83,2,227611429,0.00499492206140129
TCF7,5,134114941,0.00502668090546421
UBE2R2,9,33912063,0.00503712892233088
BEAN1,16,66437690,0.00504570528157267
MAN2A1,5,109690494,0.00505657292739614
S100A3,1,153547699,0.00506393463863519
XCL2,1,168540957,0.00513612416545384
PMEL,12,55954257,0.00514369239030543
FGFBP1,4,15935939,0.00514790062423998
FGD4,12,32534409,0.00518476688396863
TTC37,5,95464674,0.00521304145797996
ATF6,1,161766377,0.00521393242240531
SLC10A2,13,103046255,0.00522483613642444
MCL1,1,150577462,0.00523685070946422
SENP7,3,101325991,0.00523869223989681
C1D,2,68042926,0.00532265563908652
ACSS1,20,25006922,0.00533749981387754
ERF,19,42248527,0.00534910844347403
PCDHGC4,5,141485217,0.00537214587548773
TMPRSS2,21,41466142,0.00540679167625724
SUFU,10,102504183,0.00540765453662539
NGLY1,3,25719621,0.00546541260641886
AP4B1,1,113895145,0.00548868014872828
NFYB,12,104121263,0.00556365935391789
C2orf42,2,70150406,0.00565011821776862
SOCS3,17,78358469,0.00568756844970664
TIE1,1,43301129,0.00569763223410247
TYW1,7,66998191,0.00570969319185466
ZC3H11A,1,203817096,0.0057133265909779
MFAP3,5,154049736,0.00576537762258433
RINT1,7,105532344,0.00582768097801667
NAA25,12,112029641,0.00586547668216719
ACSM1,16,20623499,0.00590089068211974
TULP3,12,2909542,0.00594980634943032
DCLRE1B,1,113905734,0.00597675909236117
ZNF326,1,89995267,0.0059770399155602
SURF1,9,133351924,0.00600300687466226
RAB11A,15,65877879,0.0060796371127122
ZFP28,19,56539029,0.00608866963383103
NUB1,7,151341826,0.00612747192610452
LOC100130357,6,13281141,0.00617232165488879
ACY3,11,67642755,0.0062196699057927
KLC4,6,43060220,0.00629901414032075
UNC5A,5,176862644,0.00633141856753894
GABRA1,5,161850835,0.00637321655604117
TMEFF1,9,100473555,0.0063823514305168
CYP1A1,15,74720496,0.00640107853641447
DCUN1D3,16,20859962,0.00642010671409343
ZNF277,7,112206765,0.00643870842013716
HEATR5B,2,36981537,0.00644631426256159
ZNF334,20,46501342,0.00645610923196038
HSPA8,11,123058254,0.00648238098845777
MRPL22,5,154941121,0.00655546433965948
GAP43,3,115663831,0.00658800017040706
KMT5C,19,55342018,0.00660193701873113
LRRC1,6,53795291,0.00660763970499301
ANO1,11,70087775,0.00664817982381505
FAM118B,11,126235065,0.00665236712269546
ICAM3,19,10333882,0.00666498978358887
GGCX,2,85549957,0.00673605682912648
FCHSD2,11,72838858,0.00678086356302299
SPATA1,1,84516292,0.00678648787238056
TSPYL6,2,54254924,0.00680365861179377
PRND,20,4724632,0.0068164014513945
NTM,11,131370822,0.00682239582813893
PRCD,17,76540154,0.00687980451575121
CCDC97,19,41316426,0.00692211084711092
OR6K3,1,158717206,0.00694435889262157
GBX2,2,236165950,0.00698016755755526
TOP1,20,41061399,0.00700500954052474
OXGR1,13,96986807,0.00703035678281538
NGB,14,77266580,0.00703303308013103
LCE1E,1,152787319,0.00703492682609363
KDM8,16,27204142,0.00705556409773989
PCDHA4,5,140807221,0.00708184764028319
MED31,17,6644638,0.00708273237446089
CRIM1,2,36396615,0.00711120661757547
FGFRL1,4,1012502,0.00715513236434639
FBXO30,6,145800198,0.00720600846944552
DPYS,8,104381220,0.00724607827165213
HFE,6,26087458,0.00732215411035397
ISOC1,5,129094779,0.00732604770237855
LDHA,11,18396555,0.00733021715432614
FOXE1,9,97854032,0.00734281715357599
BIRC6,2,32357216,0.00736844484950949
TPH1,11,18021050,0.00745399124204293
KCNQ4,1,40784103,0.00747691417248764
GPR6,6,109978794,0.00751007472958198
RPP14,3,58310518,0.00754092015700181
EGFLAM,5,38258759,0.0075679013497304
TRPM8,2,233926556,0.00757414475435503
MGAT3,22,39487360,0.00760868097489764
RHPN2,19,32980058,0.00770187685896873
SLC10A1,14,69776337,0.00774898308113836
PTK6,20,63529543,0.00775079110320165
ZSCAN10,16,3089189,0.00777240448726102
PCGF3,4,733733,0.00778767797535695
EXO1,1,241850534,0.00783078996306974
DOPEY1,6,83100811,0.00788951449674313
SESN1,6,108990662,0.00799024705751328
TRPC3,4,121879801,0.00802716051508423
LAMB4,7,108029081,0.00804932674299075
TACO1,17,63601223,0.00812290595026421
PLEKHA1,10,122397939,0.00812797995185366
PHF23,17,7235668,0.00815112309840682
TMEM192,4,165079683,0.00820864958229461
ZNF79,9,127428849,0.00821064924004411
PCDHGB6,5,141408280,0.0082151994639037
LCN8,9,136755149,0.0082241037435532
C19orf81,19,50656074,0.00832988685639302
FAM114A1,4,38878083,0.00834616538812494
ANKRD24,19,4186442,0.00837617534813395
C9orf3,9,94759833,0.00841800556982342
INPP5A,10,132538113,0.00846575893374657
LYAR,4,4267929,0.00849811487482177
ZDHHC13,11,19117257,0.00850052370768639
SLC5A1,22,32043312,0.00851371780055632
PHYHIP,8,22221469,0.00856759480346803
TP73,1,3683128,0.0085998506986813
AIG1,6,143060954,0.00871168432148894
PDILT,16,20359377,0.00873651479812998
HAUS1,18,46105207,0.00875339197392155
WDR18,19,984407,0.00877141320534713
IL13,5,132658191,0.00878473524061962
GAB1,4,143415664,0.00879143542423799
TIMD4,5,156919541,0.00879300506646008
BBX,3,107710474,0.0088615451417573
TECPR2,14,102376743,0.00888579495552178
KIAA0368,9,111362039,0.00898533622315434
DLGAP1,18,3499231,0.00899811968665187
EPO,7,100721597,0.00903013972334743
IL26,12,68201886,0.00906034742712547
TXNL1,18,56614478,0.00907143804335109
HOXD9,2,176122787,0.00918555591078318
FOXQ1,6,1312844,0.0091876237108478
POLR3A,10,77977615,0.00926200468818217
C5AR1,19,47319878,0.0093043382596063
NCK2,2,105855193,0.00933163124149872
CPLX1,4,786524,0.00934782298661196
SPRR2B,1,153070647,0.00934847395257743
FAM177A1,14,35046496,0.00935977867360038
SLC25A31,4,127730548,0.0093897275992979
CYLC2,9,103001591,0.00941358550834115
SLC22A18,11,2902686,0.00951469541577699
PVR,19,44647484,0.00959562863209495
ARPP21,3,35682852,0.00960434906699936
MAPK10,4,86017247,0.00963027390002125
ERVV-2,19,53049361,0.00963772307055877
SFI1,22,31508312,0.00964118604137576
NDUFAF4,6,96891199,0.00966661786611478
MINOS1-NBL1;NBL1,1,19655136,0.00972193186237202
PENK,8,56441292,0.00976156746872425
CLPSL1,6,35781128,0.00978747074031661
FCRL5,1,157515667,0.009799084763081
ANKRD26,10,27005594,0.00980395677268509
CLPX,15,65150849,0.00980512280833246
KRTAP26-1,21,30319407,0.00981926202350891
FFAR3,19,35358924,0.00983020380558497
TBCC,6,42745052,0.00987475298189711
MCRS1,12,49558869,0.00987931494098115
MAML1,5,179733224,0.00989660788290092
HTRA4,8,38974492,0.00990213927486394
USP47,11,11873814,0.00992688904612182
CHMP2B,3,87227523,0.0100151788545583
RPL8,8,144789826,0.0100577468080807
GBP6,1,89368582,0.0100840975939532
NDUFA5,7,123545623,0.0100975823066574
PGM2,4,37826733,0.0101097826242
SPATA2L,16,89697341,0.0101204686739037
ALOX12B,17,8072783,0.0101294817158355
GSTO1,10,104254948,0.0102653822112718
NUP210L,1,153992846,0.010300742479865
FAM71E2,19,55358152,0.0103180209759666
SIM1,6,100390527,0.0103960488545403
MYB,6,135181520,0.0104082329846814
GIF,11,59829517,0.0104195003452913
FAAP100,17,81540830,0.0104720791960462
SYT7,11,61523098,0.0105209385855385
SMLR1,6,130827504,0.0105630991145838
PSKH1,16,67908858,0.0106610911995403
FAM53B,10,124623292,0.0106888757676934
ROBO4,11,124885077,0.0107541366325306
DFFA,1,10461566,0.0108956756499019
TMEM198,2,219544822,0.0108975152850005
SF3A2,19,2246901,0.0109030861156375
VAV2,9,133768444,0.0109284400392459
CYP20A1,2,203246815,0.0109534378602532
CD36,7,80646771,0.0109545678671784
NENF,1,212432945,0.0109733492645211
TMEM247,2,46479619,0.0109922503966152
KIF17,1,20664624,0.0109926658614373
DPT,1,168696554,0.0110145745962441
ZNF709,19,12464004,0.0110617267413358
SEMA5A,5,9043013,0.011105518374374
PRIMPOL,4,184657153,0.0111121855248467
C1orf141,1,67093073,0.0111387018134513
BPTF,17,67825802,0.011183035610233
OR1L6,9,122749855,0.0112205939147784
OR2L8,1,247948989,0.0112631834002479
POLR2F,22,37956783,0.0112637184324481
ANP32D,12,48472699,0.0112744491292127
MMP26,11,4989685,0.0113471983007044
CSNK2A3,11,11351961,0.0113751803918813
EXOSC9,4,121801462,0.0113781515565975
SPRYD3,12,53065869,0.0114197791604046
PWP1,12,107688460,0.0114350468288059
METTL14,4,118687944,0.0114450770303074
OR10X1,1,158578965,0.011472366932787
KHDRBS3,8,135457882,0.0115373786040619
MFAP5,12,8648141,0.0115877627161453
NDRG2,14,21017625,0.0116218540363804
ATF3,1,212615046,0.0116568753805322
PDS5A,4,39837952,0.0118442629297142
TMEM204,16,1534282,0.0118709265154611
GCSAM,3,112123555,0.0118755657679817
FAM149A,4,186151961,0.0118995449688497
NDUFB2,7,140696805,0.0120240939587962
ZNF98,19,22391565,0.0120455480184082
MCEE,2,71109993,0.0120777218793163
LILRB1,19,54631587,0.0120908621404564
RND3,2,150470118,0.0121870951181223
COG3,13,45465041,0.0122261508641943
RBM45,2,178112548,0.0122283889138259
CCDC88B,11,64340271,0.0122321438914913
ISG20L2,1,156723368,0.0122486300184751
CBY1,22,38668122,0.0123607453739174
RALYL,8,84185004,0.0124642353779629
VCPKMT,14,50112623,0.0124711036210494
CLLU1OS,12,92421029,0.0124751297703212
GIP,17,48958711,0.0124843043741004
ATG5,6,106201984,0.0125982675145677
AJAP1,1,4711920,0.0126215042534457
CTSH,15,78922176,0.0126328114155773
RTL6,22,44496848,0.0126877908383299
LMNB2,19,2431604,0.0127132129193241
ARIH1,15,72474682,0.0127278470843263
LCE2D,1,152664140,0.0127564677692886
SERPINB12,18,63556188,0.0127996191871708
G2E3,14,30586733,0.0128168566126686
AMDHD1,12,95943444,0.0128913750873509
PTER,10,16484415,0.0129087696192358
JRKL,11,96390726,0.0129498935630283
THEG,19,362268,0.0129557081827909
KCNA5,12,5044223,0.01304255664193
SERPINI1,3,167789234,0.013068772854121
GNGT2,17,49206776,0.0130851019752948
WDR77,1,111441287,0.0131073415448709
RNLS,10,88285370,0.0131574920486714
WDR37,10,1072262,0.0132182820820365
PAQR7,1,25862843,0.0132212616007329
VIRMA,8,94488710,0.0133013847960554
SEC14L4,22,30490169,0.0133544848584279
WASF1,6,110101653,0.0133638993959712
ERICH6,3,150660052,0.0133801005523119
SLC26A8,6,35943929,0.013402080156273
ASTE1;ATP2C1,3,131016176,0.0135577771019464
TLE2,19,2997868,0.0136591560390047
KLHDC8B,3,49172837,0.0137173819444836
COMP,19,18782922,0.0138373552344361
OR4K2,14,19876388,0.0138972505325369
HIST1H3A,6,26020494,0.013965171516968
PRDM8,4,80200094,0.0139663020462862
NDUFS6,5,1802343,0.0140804349864382
JAG2,14,105142706,0.0140812896931738
RNF145,5,159158684,0.014166802742288
TMEM155,4,121760397,0.0142129855749579
TUBGCP2,10,133279806,0.0142204309898449
CHRNB2,1,154569474,0.0142433450807595
FAM214A,15,52584755,0.0142483793537569
GJD4,10,35605577,0.0143324025779523
CGN,1,151518532,0.0143596177835354
VAMP4,1,171704514,0.0144016808976518
SLC22A20,11,65213895,0.0145129933555807
TRIM50,7,73312941,0.0145441988660134
C19orf70,19,5678572,0.0146481947772852
PES1,22,30578890,0.0147074252777962
TECTA,11,121102711,0.0147267544000658
BPIFA1,20,33237761,0.0148024715560572
NAA20,20,20025707,0.0148179617455243
BARX2,11,129376040,0.01485261875932
GDF5,20,35437385,0.0148731730410775
AREG,4,74445374,0.0149046701029827
ANKRD13B,17,29593671,0.0149521011135255
MSANTD3-TMEFF1;TMEFF1,9,100498827,0.0149650108974138
B4GALNT2,17,49133132,0.0149703204595326
MYZAP,15,57684418,0.0150622239716036
AKR1C3,10,5048837,0.015146838880048
PCDHGA3,5,141344124,0.015173760936535
DEFA6,8,6924832,0.0152581727698357
CDK4,12,57748539,0.0152789876610674
MBD2,18,54164584,0.015285498750043
SULT2B1,19,48552259,0.0152949972693094
PLEKHA5,12,19130115,0.0153311342503802
TMEM210,9,137171025,0.0153313923466485
KBTBD4,11,47572989,0.0153848876902147
FGF5,4,80266826,0.0153939336086135
LOC339862,3,18013661,0.015405739927115
RAD54B,8,94372207,0.015499757432669
ATP6V1C1,8,103040880,0.0155158762182792
RNF103,2,86603880,0.0155231312545526
RNF168,3,196471829,0.0155320429037069
SNAPC1,14,61762461,0.015586191283143
HIST1H3G,6,26270993,0.0157008725673233
UGT1A7,2,233682031,0.0157098799374432
ERI1,8,9003101,0.0157254575963218
DOCK9,13,98796210,0.0157745671664696
GBGT1,9,133153620,0.0157776088129774
FTCD,21,46136467,0.0157816911045202
MAPK3,16,30116678,0.0157912057582068
NTN1,17,9022393,0.0158068630241863
FABP12,8,81525081,0.0158201671960416
VTCN1,1,117147755,0.0159648210592596
ELOA3B;ELOA3D,18,46962917,0.0160842129410483
PAK2,3,196782706,0.016094246146003
ZNF837,19,58367751,0.0160984779122203
EFR3B,2,25093095,0.0161326262323265
DYNLRB2,16,80543281,0.0161429958008811
SMARCAD1,4,94208510,0.016176733783649
CENPW,6,126346236,0.0162062983232572
TBC1D30,12,64824926,0.0162064237443837
TMEM190,19,55376876,0.0162103901218057
DEFB131A,4,9444535,0.0162156487248893
ATL1,14,50560292,0.0162173158425664
TOMM20,1,235113828,0.0162459023791649
TEX44,2,231592959,0.0162549487835731
ANAPC15,11,72109903,0.0162782107105609
PRKCH,14,61322157,0.0163247705899154
DLST,14,74881961,0.0163594523416105
ZFYVE21,14,103715906,0.0164015202941818
ABAT,16,8735765,0.0164205374008644
CTDSPL2,15,44459036,0.0164282504248973
NUBP1,16,10743877,0.0164631114182726
MPHOSPH6,16,82148846,0.0164812213162173
E2F7,12,77024105,0.0164942656816732
GM2A,5,151253230,0.0165183664404226
MOV10L1,22,50090095,0.0165255558284896
EVC2,4,5562856,0.0165625176076257
NUDT16L1,16,4693740,0.0166238105177757
UQCRH,1,46303782,0.0167528375431308
ITGAL,16,30472853,0.0168004719208531
C17orf75,17,32331941,0.0168146125321497
TYMSOS,18,657970,0.0168850759147523
ZNF616,19,52114852,0.0168933880719254
LLGL1,17,18225686,0.0169532075600771
MTF2,1,93110280,0.017029774040529
BTG1,12,92144134,0.0171100209437216
RPS16,19,39433388,0.0171174308320763
OR51B5,11,5342602,0.0171220387886258
PSMC3,11,47419171,0.0171368015055942
KRTAP4-9,17,41105433,0.0172369131560891
ASB14,3,57276572,0.0172862843435108
ASCL4,12,107775300,0.017289094092551
NBAS,2,15167071,0.0172992312032277
METTL1,12,57769031,0.0173211072625745
PSME1,14,24137174,0.0173220235463291
DNAJC14,12,55822066,0.0173530965052577
C3orf33,3,155763521,0.0173558709389682
CLIC3,9,136994689,0.0173729525954869
NFAT5,16,69566309,0.0173837034004451
VHLL,1,156298907,0.0173885569849442
SP110,2,230169131,0.0174452007680614
MPPED1,22,43424992,0.0174929571459539
NDUFC1,4,139292579,0.0174987366298459
LINS1,15,100569396,0.0175154126061235
ANXA11,10,80157676,0.01752223330299
PF4,4,73981258,0.017684185825079
KLHL17,1,960728,0.0176939766718863
BTBD10,11,13405682,0.0177235266971089
TLK1,2,170993928,0.0177997307858051
GPBP1L1,1,45628296,0.0178167073272598
TM9SF2,13,99501625,0.0178348283634359
SEM1,7,96484832,0.0178503470700228
MTR,1,236795716,0.0178544176550947
CKLF;CKLF-CMTM1,16,66552788,0.0178699753370564
ASAP2,2,9207196,0.0179079095332
PSCA,8,142681327,0.0179761838015388
KLHL24,3,183650534,0.0180044358632251
KRTAP4-8,17,41097545,0.0181996273042782
EXOC6B,2,72179342,0.0182166820585929
SULT1A2,16,28592038,0.0182385826154058
CDH18,5,19473374,0.0182637728076371
CST9,20,23603541,0.0183417437130724
TAF5,10,103368000,0.0184198565950912
LIPT2,11,74492139,0.0184277145839528
SEC16B,1,177929896,0.0184637431140409
SULT1A3;SULT1A4,16,29461410,0.0184849667473153
KRIT1,7,92200763,0.0184882232290784
CCDC158,4,76313183,0.0184980181216559
EVA1A,2,75493296,0.0185093452217264
TSGA10IP,11,65945750,0.0185412630778251
METAP2,12,95474180,0.0185604484212307
PGAM1,10,97426414,0.0186271962237068
SLC2A14,12,7814447,0.0186646743046708
RBFOX1,16,7052064,0.0186884644743941
EPHA8,1,22576544,0.0187146647576716
CTAGE4;CTAGE8,7,144184125,0.018821100670893
RPA2,1,27894021,0.0188690914289025
RNASE7,14,21043068,0.0188925272553782
DAOA,13,105472565,0.0189412321471035
RPS5,19,58388193,0.0189991290905827
GRAP,17,19021878,0.0190003442357759
FAM89B,11,65572730,0.0190870952932035
DRD3,3,114128809,0.0190978755602442
SH2B2,7,102285204,0.0191163130000241
PEX10,1,2405770,0.0191194465126742
BATF3,1,212686796,0.0191245736416856
POLD1,19,50398864,0.019147203251857
SULT2A1,19,47871532,0.0191981636278519
PI3,20,45174977,0.0192641508491141
ZCCHC2,18,62523451,0.0192645577150941
STXBP5L,3,120909631,0.0192811950763873
CLDN20,6,155275834,0.0192974979525818
KCNH6,17,63523483,0.01938824248963
TIFA,4,112277879,0.0194741651411212
PCSK6,15,101305277,0.0195718758833329
ZNF839,14,102319778,0.0195738878656954
NPDC1,9,137040357,0.0196033701020774
PRKRIP1,7,102396419,0.0196329477151829
SIRPB2,20,1476175,0.019653880881217
MYOT,5,137870668,0.0196951764165635
KRT3,12,52790139,0.0196958623297768
TPSB2,16,1228687,0.0197410619319299
ARL2,11,65018680,0.0197794473750874
SRBD1,2,45389426,0.0198498728145751
HPF1,4,169729616,0.0199537068604457
ADD1,4,2875931,0.0200225541956918
SLC20A1,2,112646883,0.020047451501546
ZG16B,16,2830257,0.0200545678780274
NR1I3,1,161229696,0.020140938953655
P2RX6,22,21015224,0.0202798264118081
ATAD3B,1,1471903,0.0202866381548507
ZNF574,19,42078587,0.0203270127793417
FBXO18,10,5895131,0.0203404086377462
CDC42SE1,1,151054282,0.0204657118561058
SNX11,17,48113343,0.0205074601380447
ZFP62,5,180848878,0.0205881204519769
MPPED2,11,30388893,0.0206496927201455
NLRP1,17,5514773,0.020659400089644
ASGR2,17,7101663,0.0206656509459159
ZNF619,3,40477964,0.0206714664674411
IL17RD,3,57096427,0.020699355907846
OC90,8,132024527,0.0207640568156027
ALG6,1,63396566,0.0207767032345441
GARS,7,30594940,0.0207860629206411
MOGS,2,74461346,0.0207982582751516
TMEM147,19,35545758,0.0208013661825831
C7orf71,7,26639151,0.0208638736385527
TARSL2,15,101657790,0.0208813223770909
IGSF11,3,118902540,0.0208937957869271
AGO4,1,35816911,0.0209113748099838
WFS1,4,6277475,0.0209231569892083
VDAC1,5,133975893,0.0209468721571554
TMPRSS5,11,113688267,0.0209703861298898
FAM212B,1,111726978,0.0210988804113685
NAB2,12,57091136,0.0211731334359008
UBE2E2,3,23208803,0.0212502514453236
ZNF622,5,16451772,0.0213572460185021
COX20,1,244835739,0.0214639094006972
RNF126,19,648149,0.021471985092773
UGT1A1;UGT1A10;UGT1A3;UGT1A4;UGT1A5;UGT1A6;UGT1A7;UGT1A8;UGT1A9,2,233767068,0.0214989395472428
RHBG,1,156369352,0.0215271537824746
THYN1,11,134248816,0.0216991957819768
CCDC87,11,66590530,0.0217478516756479
PRSS23,11,86800458,0.0217520534358178
RTN4RL1,17,1936501,0.0217602456047521
ANKMY1;DUSP28,2,240560751,0.0218020919526474
PIK3R6,17,8803283,0.0219433179595037
TMEM2,9,71685198,0.0219863208861972
FAM126A,7,22945600,0.021996061209534
KIAA1522,1,32741976,0.0220469621107345
CGRRF1,14,54530061,0.0220900808505733
TRAPPC3L,6,116496965,0.0221016991555116
MT3,16,56589613,0.0221229484613548
STRA6,15,74180114,0.0221590115036256
ESYT3,3,138434824,0.0222274857487206
TRIQK,8,92892000,0.0223144438054219
PCDHA1;PCDHA10;PCDHA11;PCDHA12;PCDHA13;PCDHA2;PCDHA3;PCDHA4;PCDHA5;PCDHA6;PCDHA7;PCDHA8;PCDHA9;PCDHAC1;PCDHAC2,5,140978974,0.0223622755114867
DIMT1,5,62389033,0.0224380965380601
CCDC66,3,56558848,0.0225650985942241
SDCBP2,20,1312375,0.0226125208150773
TNPO1,5,72848483,0.022660427928881
SLC7A6,16,68274767,0.022661432053086
GOSR1,17,30477441,0.0226892120561932
RASL11B,4,52862547,0.0228004687462946
EPHA6,3,96814771,0.0229040698864312
FNDC3B,3,172112571,0.0230106509850222
KCNIP4,4,20730085,0.0230675318493819
KDM7A,7,140091162,0.0231481403508652
FOLH1B,11,89670413,0.0231729768777617
C10orf53,10,49693842,0.0231853265662877
DBNDD2,20,45406497,0.0232908522607425
