SNP,Chromosome,Position,trait1
TEX46,1,23010962,0.0086925646281234
OR5F1,11,55993700,0.008768426688745
GJA8,1,147907974,0.00886415079038649
KCNS2,8,98427998,0.00899807239607786
ATG10,5,81987589,0.00905597654236334
ELF1,13,40933449,0.00905702847431333
TEAD1,11,12764264,0.00907505827648858
CDC26,9,113267288,0.00916178996854611
CLN6,15,68208147,0.00917276177091308
NUFIP2,17,29264552,0.00919116399567255
TYMS,18,657752,0.00928070522434921
RPRML,17,46978661,0.00944939920193055
ACSL1,4,184757138,0.00945671995406083
ZMIZ2,7,44756260,0.00946176328350201
OR7D2,19,9185840,0.00955043771409192
CTSV,9,97032956,0.00960926482951507
GTF2IRD1,7,74508108,0.00961651567652178
IGF1R,15,98649583,0.00962132247131253
BUB1B,15,40161231,0.00966091062246388
CCDC9,19,47258569,0.0096967378093461
RECQL4,8,144511435,0.00977436679925414
EPG5,18,45852471,0.00977883564173898
BLVRA,7,43787920,0.00978291325741298
CRMP1,4,5821771,0.00979294914491835
TMEM89,3,48620846,0.0098045866428812
FIBIN,11,26994530,0.00980639851063947
SLC39A12,10,17953322,0.00992169431068013
OR6C4,12,55551242,0.0100681527197789
STK11,19,1206918,0.0100757616615281
CENPS;CENPS-CORT,1,10430519,0.010150260753395
SAAL1,11,18080404,0.0102259585711962
MYCL,1,39897386,0.0102791765801226
OPRPN,4,70399332,0.0103245080286029
GBP4,1,89185261,0.0104150131513502
SKP1,5,134158444,0.0104200830635601
SIPA1L2,1,232399140,0.0104975564265594
CTSE,1,206010175,0.010615103000018
LY75;LY75-CD302,2,159806988,0.0106559795206413
HIST1H4H,6,26285204,0.0106731192326083
FOXF1,16,86510583,0.01069818444244
OARD1,6,41067343,0.0108932769206538
RCE1,11,66843465,0.0109113409361732
GRAMD2A,15,72162288,0.0109374528712231
TPCN2,11,69048999,0.0110224728203017
RANBP6,9,6012290,0.0110445844718824
WARS2,1,119032915,0.0111026371384875
LYN,8,55941869,0.0111679804135779
IFIT5,10,89417213,0.0112012848242925
GRTP1,13,113324448,0.0112728704938208
SRGAP2B,1,144955482,0.011348240169014
ROPN1L,5,10442170,0.0114756366649926
MYO1C,17,1465726,0.0115077825709398
CCPG1,15,55356225,0.0115832088382344
E4F1,16,2223626,0.0116251128556669
MOCS1,6,39909055,0.0116350722998119
MREG,2,215944888,0.0116395585189667
OR51B6,11,5351508,0.0116632598991684
LMBRD2,5,36104089,0.011745000504804
CPAMD8,19,16893110,0.0117672716535121
INTS11,1,1311860,0.0118498733169842
SAMD11,1,925948,0.0119563801842352
CARD16,11,105041422,0.0120000837845164
PTGER3,1,70852841,0.0121221106689601
SLC4A1AP,2,27663771,0.012201738723725
METTL21A,2,207613048,0.0122124102047787
CES4A,16,66988780,0.012266543561214
CCDC38,12,95867081,0.0122930850722576
CETN1,18,580412,0.0123197552211398
SHISA6,17,11241436,0.0123457168657063
BANF2,20,17693696,0.0123552849844117
CHCHD7,8,56212847,0.0124775100976021
SEC14L4,22,30490114,0.0124793350074613
GTF3C3,2,196764570,0.0125469440349392
OR4F21,8,166096,0.0125580736930017
TAAR1,6,132645006,0.0126618426798621
FAM92A,8,93700657,0.0126620409618542
GPT,8,144504321,0.0130014377165834
APLF,2,68467733,0.0130136232861192
TIPARP,3,156677723,0.0130375545915989
HFE,6,26087448,0.0130489214535373
TRABD2B,1,47775182,0.0130600881162556
IPO5,13,97969809,0.0132945558641743
NAP1L4,11,2969934,0.0133595385851824
TCIRG1,11,68041279,0.013382554908812
BTBD8,1,92080572,0.0133945705189287
AMT,3,49417348,0.0134002154896495
ZDHHC23,3,113948809,0.0134088561231721
LRRC66,4,51994394,0.0134743309436073
SHROOM3,4,76436065,0.0136255624729985
CRYGD,2,208121710,0.0136265728717347
DDX4,5,55738986,0.013629103173154
HOXB5,17,48592229,0.0136415960667051
PRR11,17,59169756,0.0137345488741359
SIT1,9,35649884,0.0137424361401804
ENPP7,17,79731140,0.0138033599079753
GIPC2,1,78045079,0.013805549178565
SSFA2,2,181892080,0.0138546462883159
PMP2,8,81443402,0.0138908903458668
EID2B,19,39532354,0.0139436426099195
OR52J3,11,5046544,0.0140123400796149
RGS20,8,53851913,0.0140259182803433
ASCL1,12,102958245,0.014050282644295
KLF17,1,44118934,0.0140960916335913
SPATA17,1,217631380,0.014118194890902
XPO4,13,20783742,0.0141278291586856
OGG1,3,9750291,0.0141506882078349
PNOC,8,28329161,0.0142166912283517
STPG2,4,97559104,0.0142452689388606
CLEC12B,12,10010761,0.0142461138523245
STEAP1B,7,22419818,0.0142482597588504
ARPP19,15,52551978,0.0142682481932761
CLCN1,7,143316216,0.0144747283959334
HEXDC,17,82419825,0.014497020329668
UBXN11,1,26282303,0.014517626048148
KLRF2,12,9881596,0.0145391310820321
STMN1,1,25885729,0.0145642323416102
OR1M1,19,9093245,0.0146293695439224
NAMPT,7,106251108,0.0146461081367806
NPIPB6,16,28342608,0.0146549467512381
NUF2,1,163326106,0.0146799263470618
WDR26,1,224389844,0.0148036076038381
FLVCR2,14,75578991,0.0148462531841328
RPS19,19,41860784,0.0148738475790564
DBH-AS1,9,133656539,0.0148764822414937
CLEC2D,12,9669744,0.0150276813239645
CAPN5,11,77084894,0.0150303470800135
CERCAM,9,128420878,0.015040102609879
KISS1,1,204190507,0.0150708108392988
CLEC17A,19,14583167,0.0150775676651446
ZNF35,3,44651077,0.0151024072923918
LILRA2,19,54574761,0.0152692852864159
AP2B1,17,35594044,0.0153548733925386
MKS1,17,58205992,0.0153718822054676
OR7E24,19,9251046,0.0153861744989903
TTI1,20,37983493,0.015456949417167
NAT14,19,55485711,0.0154872734998672
FOXC2,16,86567343,0.015502382376127
NELL1,11,20669736,0.0155366474095383
FBXW4,10,101611291,0.0156207970865794
SEPT12,16,4777803,0.0156239585812619
MED27,9,131860540,0.0157003324129927
GNAZ,22,23095727,0.015703279819829
SLC23A1,5,139372019,0.0158090572540442
TRAF1,9,120905039,0.0158598187235484
CEACAM18,19,51478668,0.015926297638949
C14orf93,14,22987224,0.0159372365860407
RAMP2,17,42761266,0.0159662616328129
TMEM51,1,15215088,0.0160284782020189
NUDCD2,5,163453974,0.0161938011130828
ACTR3C,7,150284755,0.0162840941729194
IL17D,13,20704006,0.0163600814860633
TRPM3,9,70535987,0.0163734181847832
USP19,3,49108420,0.0164418369000233
MINOS1,1,19597046,0.0164475866643716
VWA5B2,3,184230602,0.0165485550010859
FASN,17,82079153,0.0166131105115143
DAB2IP,9,121567198,0.0167327727836829
COL9A1,6,70216926,0.0168661930593064
MYO18B,22,25761109,0.0168669687700118
MON1A,3,49909025,0.016882046732508
ZNF519,18,14104924,0.0170123656999693
IER2,19,13153187,0.0170256158589464
POLR2B,4,56986354,0.0170534753283796
ABCC3,17,50634937,0.0170730146343994
PIGM,1,160030482,0.0170791012896228
PPP2R5E,14,63376031,0.0171237865632762
RGPD1;RGPD2,2,86957796,0.0171317987341778
TMEM129,4,1717190,0.0171709257731845
DPP10,2,114442797,0.0172452696566758
RASAL1,12,113099936,0.0173756230703196
BTN2A2,6,26383823,0.0175363210621875
ANKRD39,2,96848316,0.017551153576755
S100A5,1,153537299,0.0175540545733243
ITGA7,12,55685074,0.017569203862135
LOC101928841,13,113403384,0.0175765953987348
TADA1,1,166857571,0.0176428397411751
CCDC125,5,69306849,0.0176450440397626
ZNF555,19,2850636,0.0176732871009098
GPR141,7,37740410,0.0177208658019865
A1BG,19,58347026,0.017779959047019
ZNF768,16,30524522,0.0178208590814649
GCNT2,6,10528916,0.0179401053579218
BORCS5,12,12357118,0.0180586896812333
GGCT,7,30497106,0.0180641644452846
DNA2,10,68415050,0.018240391216648
KLB,4,39406962,0.0183855706840156
RGP1,9,35749789,0.018411991424558
PRAMEF6,1,12938685,0.0184332501395539
LIX1L,1,145936317,0.0185257173767565
PLPPR4,1,99264453,0.0186037265349466
SLC25A15,13,40793236,0.0186379418775051
LIMK2,22,31225728,0.0186829633433263
PLCE1,10,94031083,0.0187245065096213
IKBKE,1,206473243,0.0188134251492266
ADARB1,21,45171613,0.0188330307801242
OR6A2,11,6794737,0.0188432254155328
LOR,1,153260959,0.0188649660585932
DNAJB14,4,99901056,0.0188774394892055
OR4K2,14,19876272,0.0189290762767017
CACNA1I,22,39570772,0.0189433834906698
PET100,19,7629835,0.0189804889233465
VOPP1,7,55472772,0.019051137417838
NAT8B,2,73700629,0.0190532541547681
OXCT2,1,39769702,0.0190869773590442
MBD6,12,57524316,0.019136479793306
HTR3E,3,184097544,0.0191991719640644
OR10V1,11,59712921,0.0193201493542872
C7orf66,7,108884014,0.0193357892947418
KRT35,17,41477064,0.019347400213157
TFAP2B,6,50818949,0.019415822704517
COL25A1,4,108819317,0.0194661647573136
POLR2A,17,7484771,0.0195646331060662
EPGN,4,74308553,0.0196143448303991
GGA3,17,75237466,0.0197524637655623
RNF169,11,74748888,0.0198711326602552
MAST1,19,12838610,0.0199278789454402
ZNF84,12,133041470,0.0199578200740816
JTB,1,153974679,0.019972613724485
CHST12,7,2432652,0.0199727532358038
PPFIA2,12,81259645,0.0199868324501111
C22orf39,22,19441649,0.0200182971722958
IL6,7,22727445,0.0200580559960984
PXT1,6,36391776,0.0200598784915917
SDHC,1,161314406,0.0201124297103727
FAM49A,2,16552937,0.0201200944899407
GPA33,1,167054342,0.0201859508688698
RUFY1,5,179550570,0.0202037561562566
PARP9,3,122528422,0.0202468894205854
AKAP2,9,110048700,0.0203128932953951
ETHE1,19,43506878,0.0203344131800951
MALSU1,7,23299353,0.0204963708473697
PARP11,12,3812127,0.0205097576812003
FAM193A,4,2631014,0.0206325977302395
RPRM,2,153478270,0.0206613329458954
MEIOB,16,1834263,0.0207169491882461
TAB2,6,149370014,0.0207410483737767
SERPINA3,14,94614449,0.0207744379916794
GLUD1,10,87051776,0.0208428833657175
SCGB2B2,19,34593562,0.0208695412885527
PON2,7,95405349,0.0209906597538992
POLR2J,7,102473656,0.0210637786195085
GPR37L1,1,202122967,0.0211077883253312
MRM2,7,2235127,0.021149391845465
CRLF1,19,18593576,0.0211496484786838
PLEKHM2,1,15684572,0.0211608469923756
CTCFL,20,57498565,0.0211635208432447
MINDY2,15,58771408,0.0212498752390955
GPN1,2,27629017,0.0212718220383322
LSM6,4,146182931,0.021362434357409
KRTAP4-8,17,41097543,0.0213776840319895
C22orf24,22,31934126,0.0214540229974405
LDAH,2,20686999,0.0214586102948205
GPR180,13,94601929,0.0214989124056973
SLC22A18,11,2902616,0.0215241823348676
PARL,3,183829606,0.0215380923395768
SLC22A25,11,63163825,0.0215530045419157
MAMDC2,9,70140162,0.0215916253095925
HBE1,11,5268472,0.0217456140659029
NEK9,14,75084618,0.0217919752003303
ASIC2,17,33013987,0.0217946700097372
DAPL1,2,158795374,0.0218308461092547
WDR53,3,196554240,0.0218844697485194
LAMB2,3,49121236,0.0219225594335433
ARMC10,7,103075318,0.0219482548189012
CFHR3,1,196774905,0.0220117824917103
DALRD3,3,49015604,0.0220262648450235
CYP2W1,7,983216,0.0220630750867326
SH3BP4,2,235035006,0.0220769084810846
MTMR12,5,32229789,0.0221042818010336
ITGA4,2,181457674,0.0221404485182594
SLC2A4,17,7281947,0.0221699277097029
GLT1D1,12,128853583,0.0221913021115564
TCF23,2,27149153,0.0221940888894441
UPK3A,22,45285028,0.022249075912357
TMEM44,3,194588540,0.0223602352530883
TAF1B,2,9843548,0.0223630397262427
ADAM28,8,24294150,0.02237017351688
GABARAPL2,16,75566500,0.0224230982167145
LTV1,6,143844485,0.0224800028634214
DGCR14,22,19134203,0.0225471511609311
F2RL2,5,76617584,0.0225874469005036
CPS1,2,210556730,0.0226513199058161
RPL15,3,23917914,0.0226716895055314
GET4,7,876647,0.0226844591388035
NCKAP5,2,132673289,0.0227508934320925
KBTBD7,13,41192234,0.0227744024640001
GHSR,3,172445189,0.0227920002918055
MRPS12,19,38931307,0.0228684943172869
DNAJC16,1,15529131,0.022904008926752
ZNF706,8,101201667,0.0229210863397787
GALR3,22,37823409,0.022925845185729
MXD4,4,2250548,0.0229886448741132
CTSW,11,65879855,0.0229969513162522
TMEM71,8,132710968,0.0230678122471769
TGFBI,5,136029069,0.0231565340460141
GOLGA3,12,132773115,0.0231889250829183
EFHC1,6,52420411,0.0231935805887747
XRRA1,11,74843208,0.0232598989392994
KCNE4,2,223052148,0.0233571706128949
TSSK3,1,32362748,0.0234515990663162
PSMB7,9,124353602,0.023497682375934
ELMO1,7,36855564,0.0235033813712341
HSD17B12,11,43680834,0.0235085417451381
MYOM3,1,24057376,0.0235859657565886
SPATA20,17,50547210,0.0235918322417721
SOX9,17,72121404,0.0236138213183851
TRIM62,1,33147178,0.0237051701872463
EDN3,20,59300831,0.0238840459018271
TCEA3,1,23384353,0.0240407132557674
MSRB1,16,1939123,0.0240569837458219
PPIL6,6,109392823,0.0241281061607674
ZNF747,16,30532521,0.0241528295731503
CENPBD1,16,89971360,0.0242125104464291
GRAMD1B,11,123526170,0.024227310163248
MICAL3,22,17790775,0.0242697145677305
SPRTN,1,231338388,0.0243798634747392
B3GLCT,13,31200098,0.0244126935642797
C8orf46,8,66493650,0.0244870627020202
FAT1,4,186588602,0.0245015535256039
RRH,4,109828062,0.024594776890657
TMEM240,1,1535369,0.0246182449299235
CAMKK2,12,121240481,0.0246315986679787
MRPL46,15,88459617,0.0246906825922725
N4BP2L2,13,32438672,0.0247164614988041
HSD17B13,4,87305219,0.0248268076035698
PGAP2,11,3797848,0.024847134607489
SIGLEC6,19,51520092,0.0248880637951573
TNFRSF18,1,1203601,0.0249613240297678
APOL6,22,35656432,0.0249669303968312
CDH12,5,21751763,0.0249914650458799
MFAP4,17,19384469,0.0250745742710388
TMCO1,1,165728013,0.025096801399406
OR52E6,11,5840992,0.0251233186060494
HIST3H2A,1,228457432,0.0251294188797533
LINC00452,13,113915871,0.0251473759695362
WDR73,15,84643474,0.0252259009388162
SLC2A14,12,7814324,0.0252273837213868
IL17F,6,52236935,0.0252893398706879
CHRNA3;CHRNA5,15,78593115,0.0253593299755701
WDR31,9,113316763,0.0253837538787093
OSTM1,6,108044820,0.0254454498297645
OR7A5,19,14827290,0.0254656799497723
POU4F2,4,146639139,0.0255225093259388
MEIS2,15,36892177,0.0255754991984461
KANSL3,2,96600488,0.0255779186421402
MBOAT2,2,8858681,0.0255933151858665
CFHR2,1,196949458,0.0257341916211457
CXCL3,4,74038093,0.025869017525998
TMIGD2,19,4292597,0.0259113123909266
IPP,1,45694452,0.0259788036322082
RAPGEFL1,17,40184218,0.0261687248562772
SNRNP70,19,49086469,0.0261718245455003
PCDHB8,5,141178044,0.0262763896968623
CCDC85B,11,65890797,0.0263099436961073
GLTP,12,109852572,0.0263179793709412
QRICH1,3,49030456,0.0264119374763777
DYNLRB1,20,34526269,0.0264856700619805
SREK1,5,66144380,0.0265019908064343
SOSTDC1,7,16462553,0.0265333607476472
GJB5,1,34757344,0.0265571844052418
NSMF,9,137449405,0.0265843943308181
FOLR1,11,72192174,0.0266862823716707
CYFIP2,5,157285431,0.0267213486779455
PMP22,17,15230919,0.0267563652002066
CLMP,11,123073481,0.026822306306348
CLEC4G,19,7729418,0.0268389464213737
MGMT,10,129467201,0.0269674502643021
IGF2,11,2132994,0.027021144599182
KIRREL3,11,126424586,0.0270411456795951
ADAM21,14,70457507,0.0270472293583816
SPOCD1,1,31790607,0.0270780531201775
ABCC10,6,43427979,0.0271131931332813
ECHDC1,6,127289907,0.0271143710072583
MED28,4,17614655,0.0272037711500696
FCGR2C,1,161589588,0.0272525475517934
ACSS2,20,34876675,0.0272873617052057
SNRNP48,6,7590258,0.0273460781104657
GMEB1,1,28683635,0.0273687501610149
FTH1,11,61964735,0.0274143455947833
PLEKHN1,1,966539,0.0274151517998329
PRAC1,17,48721820,0.0274685112970431
NOP14,4,2938211,0.0274693888945781
CASP2,7,143288463,0.0275023588905835
PRKD3,2,37253193,0.0275568091089669
UCP2,11,73975072,0.0275855858815528
SEMA3G,3,52435607,0.0275860171761002
HSPE1;HSPE1-MOB4,2,197500437,0.0276589585245343
KPNA1,3,122426999,0.0276636888607703
FBXO41,2,73258990,0.0276896435967732
BOLA2-SMG1P6,16,29446830,0.027712811342685
FPGT,1,74204391,0.0277282455848307
PMPCB,7,103297463,0.0278010595750539
CASP1,11,105026275,0.0278469242899337
CCDC177,14,69571515,0.0278766978137297
USP20,9,129852587,0.0280244476282038
OR7A10,19,14840988,0.0280279911805159
SH3RF3,2,109129550,0.0282220503333649
BFSP1,20,17494074,0.0282911078906766
PKHD1L1,8,109362581,0.0284330410971886
BAG3,10,119651693,0.0285853134600277
CEP104,1,3815407,0.0286350320714235
DENND6B,22,50312141,0.0286611674342891
C21orf2,21,44330206,0.0286878360923331
SLC4A8,12,51424995,0.0286966330195066
ACOD1,13,76952520,0.0288216698687996
CNNM3,2,96816297,0.0289577462368191
GPR161,1,168085556,0.0290308458447204
C7orf26,7,6590299,0.0290385900387941
LOC100996693,2,219496370,0.0290996256446898
ALDH1A2,15,57955213,0.0291190930542955
FBXL15,10,102421126,0.0291210769690317
UNC93B1,11,67991555,0.0292938179393637
SIGLEC8,19,51452383,0.0293526685637854
C10orf90,10,126425871,0.0293847773658522
CEP126,11,101915289,0.0294418973377802
TTC30B,2,177550779,0.0296252352441513
OR4C15,11,55554322,0.0296370672418427
DAB1,1,57010703,0.0296422352328332
LRRC29,16,67207613,0.0296595659681481
CYP4F22,19,15525337,0.029700245820502
APCS,1,159587931,0.0297013088434407
RARB,3,25174416,0.0297825657366121
SMTNL1,11,57542672,0.0298342354307837
PERP,6,138092049,0.0298956182388562
RAPGEF3,12,47737575,0.0299743506967167
C16orf59,16,2460145,0.0302734428807676
OTOS,2,240139172,0.0303502232265578
FAM53A,4,1641304,0.0304620532675208
BANK1,4,101790881,0.0304803123745686
SLC17A2,6,25913296,0.0305237948919589
C16orf97,16,52026378,0.0305556458871298
ZPBP,7,49937538,0.0305618674451005
CCNG2,4,77158533,0.0306628620699008
GTPBP3,19,17335006,0.0306658166245752
NHLH1,1,160370810,0.0306757917022852
OPLAH,8,144051345,0.0306922519387709
GVQW2,6,138727470,0.0307588121339624
GALK1,17,75758060,0.0308538118131664
SAMD3,6,130144542,0.0308824077176129
LUC7L3,17,50719739,0.0309144537296091
QRICH2,17,76274238,0.0310984219324386
PRSS42,3,46830409,0.0311657203352296
CCZ1B,7,6799229,0.0314044134564575
EPO,7,100720983,0.0314151378675324
NUDT16L1,16,4693733,0.0315807627002566
USP13,3,179653227,0.0315821695914463
PRAMEF2,1,12859022,0.0316427046695279
SIK3,11,116846430,0.0317879318643749
RPS2,16,1962115,0.0317974668217031
UBXN2B,8,58411387,0.0317997106935045
ACKR1,1,159204960,0.0318932302523358
ZNF302,19,34678805,0.0321169765833047
DTX3,12,57606873,0.0321410462399498
TOMM70,3,100365587,0.032181856310645
SNX17,2,27370639,0.0321894828742317
FNDC11,20,63555683,0.0322272719610167
REG1A,2,79120911,0.0323366696724076
VWA5B1,1,20310608,0.0324448748591135
UNC119,17,28547302,0.0326341488654269
CABP4,11,67455424,0.0326592802420125
CECR2,22,17477593,0.0327410064812479
