SNP,Chromosome,Position,trait1
MAP4,3,47852796,0.00135993847098503
ITSN2,2,24203627,0.00136092656376274
EXPH5,11,108509551,0.00138524074978474
BIRC7,20,63236110,0.00143476340891002
C1QL2,2,119156807,0.00143731808768233
GALR2,17,76074894,0.00151664485422043
ARHGEF15,17,8312055,0.0015634657617708
OR1M1,19,9093245,0.00158312520582349
ITIH1,3,52777628,0.00166091852506001
ATP6V0D1,16,67438670,0.00166666376431956
KCTD12,13,76885202,0.00167605052744002
PAXBP1,21,32734961,0.00167887683156132
ELOVL3,10,102226549,0.00167975580331348
SCIN,7,12570794,0.00170486841696338
FPGT;FPGT-TNNI3K,1,74198240,0.00174289721680199
SBSN,19,35523527,0.00179586514525232
HSP90AA1,14,102081731,0.00180796666200767
ALG5,13,36949948,0.00183091969758908
GPIHBP1,8,143213275,0.0018463721567098
SETBP1,18,44701377,0.00185347624831511
NUF2,1,163326106,0.00185768383971829
IFFO2,1,18908586,0.00187211833835899
CNTN1,12,40908443,0.00198987253687821
ITGB1,10,32901608,0.00199799116131971
GABRA5,15,26869279,0.00210786184666834
RFPL1,22,29438814,0.00212141818289657
VWA8,13,41568207,0.00213104651830698
CECR6,22,17119416,0.00213177673801734
OR5B17,11,58358126,0.00214782640742173
FXYD5,19,35155552,0.00216962427764056
CNOT11,2,101252967,0.00217479639923113
GALR3,22,37823409,0.00217537670997525
CHCHD3,7,132785642,0.0022429000342904
SCG2,2,223597441,0.00238396636112259
HFE2,1,146018092,0.00238612435631624
ELFN2,22,37373085,0.00241522331798438
SPINK5,5,148064057,0.00242124562716239
UPF1,19,18832252,0.00246988063517561
DOCK4,7,111728290,0.00250228839936606
RUVBL1,3,128081273,0.00253087002744068
SQLE,8,124999407,0.00255524367989068
SMIM5,17,75640214,0.0025612041006331
THUMPD2,2,39736746,0.00262464916404592
SUSD2,22,24181563,0.00266972810265376
UBE3A,15,25340163,0.00268087509788195
LCP2,5,170248699,0.00270800496084533
FCHO2,5,72968499,0.00280316579454531
OR10S1,11,123976698,0.00284156317716089
STOM,9,121339639,0.00300433237301667
YARS,1,32775984,0.00300871235412126
TGFB1,19,41331063,0.00301035676567418
GSS,20,34928846,0.0030164632664641
PABPN1L,16,88863737,0.00302676184693174
PPP1R1A,12,54580945,0.00309070614334739
CSRNP3,2,165595105,0.00309441065233862
GNL3,3,52686772,0.00313982126518708
PGBD2,1,248913863,0.00317547655407924
ZNF701,19,52572290,0.00321185158551374
CHIC2,4,54010105,0.00321974043118012
HIST1H2BI,6,26272978,0.00331016057697209
NFATC2,20,51391400,0.0033847502411426
CEP126,11,101915289,0.00338578251077892
CWF19L2,11,107326917,0.00342444130007458
KIF9,3,47228654,0.00346631717870827
NAA11,4,79325204,0.00349616487089555
FGF9,13,21671919,0.00353514129877186
INS-IGF2,11,2147634,0.00356151902668422
KCTD6,3,58498762,0.00359070866758604
RETREG1,5,16474770,0.00362040068990976
GRAMD1B,11,123526170,0.0036736250013798
SMIM27,9,32552445,0.00369977112521969
KRTAP9-2,17,41226698,0.00371528928126208
HEXIM1,17,45149216,0.00376723852206284
FAM96A,15,64072934,0.00379428420021322
S100A13,1,153618910,0.00383087667010473
OR10Z1,1,158606440,0.00385575141580652
CTSC,11,88294017,0.00395575121600977
ZBTB2,6,151365573,0.00405556789830519
HYLS1,11,125899370,0.00413398987820779
LRRC56,11,549913,0.00416684913452514
SLC23A1,5,139372019,0.0041729567349641
LIMD2,17,63698559,0.00422884611754581
BDKRB2,14,96237110,0.00430966681906886
HPSE,4,83295344,0.004320791662486
LDHD,16,75112400,0.00437178068156518
MFSD12,19,3544717,0.00437213097699862
ATP8B3,19,1783039,0.00437441609806222
RPL24,3,101681139,0.00438870052067009
HIST1H3I,6,27871945,0.00443195159771015
C19orf71,19,3539185,0.0044650550336639
HOOK1,1,59815134,0.00446711656129162
RAB40C,16,590296,0.00454155069541451
TIGD3,11,65355822,0.00457604422584268
ZNF615,19,51992930,0.0046363149624935
DNLZ,9,136362019,0.00465084590065046
ITSN1,21,33718840,0.00467957388048801
TGM7,15,43276455,0.00468092849059532
GAP43,3,115663809,0.00472366906957189
DCDC1,11,30878585,0.00474755414305594
FKBP4,12,2795153,0.00475292567797525
MAN2A1,5,109690418,0.00475475886073484
HEATR5A,14,31293320,0.0047831068286146
DCST1,1,155034056,0.00479742725989296
CLPX,15,65150848,0.00486522918522192
FNTA,8,43056348,0.00505168747269991
CLDN11,3,170419172,0.00512094660282658
WNT8A,5,138084098,0.00512383013223761
AMT,3,49417348,0.00512702077069171
RPL26,17,8377575,0.00523106951017405
C1orf195,1,15168502,0.00524628432506868
TSACC,1,156339740,0.00524864867302688
VAC14,16,70687939,0.00524906241280743
MXD4,4,2250548,0.00529158599962964
CCDC189,16,30757478,0.00529587537894949
ANKS6,9,98736542,0.00529660313961777
PNOC,8,28329161,0.00541211787950235
PPP1R14B,11,64244756,0.005455101641899
ARMC10,7,103075318,0.00554815626708027
TMF1,3,69023182,0.00558629389185339
OR52N5,11,5777665,0.00564359878181253
RACGAP1,12,49990272,0.00574384137762785
CDC34,19,531933,0.00575539710502904
ZNF143,11,9471326,0.00585753638948161
PTGER1,19,14472567,0.00596560433190685
DYNC1LI1,3,32526818,0.00609129752691906
B3GLCT,13,31200098,0.00610842909120335
BCR,22,23180971,0.00618899857568977
ITGAV,2,186590370,0.00625103349270095
RGS9BP,19,32676273,0.00626608755875657
SLFNL1,1,41016141,0.00629344220867989
POMK,8,43103549,0.00641376102608315
TEKT5,16,10627591,0.00648597707763776
RPS10;RPS10-NUDT3,6,34418385,0.00651156684586707
C19orf84,19,51388987,0.00656060035396044
RUNX1,21,34792155,0.00656233405348905
ZNF845,19,53341317,0.0065816828993992
PGLYRP1,19,46019240,0.00658852270966159
C9orf57,9,72052333,0.00659400737761329
ANO5,11,22193508,0.00663311555127355
HEXIM2,17,45160924,0.00666320367965589
CCER1,12,90953646,0.00672481651040413
SPHAR,1,229305151,0.00676099464407909
KLC1,14,103654575,0.00696659771354746
CHRNA6,8,42753229,0.00697230177784236
ATP5L,11,118401700,0.00705231085709745
RIC3,11,8110704,0.00714720753566378
HS2ST1,1,86915034,0.00725354118847166
APOL3,22,36141204,0.00739290612603671
VPS51,11,65096255,0.00744297086576362
C7orf73,7,135672765,0.00745910317827081
GPR156,3,120167042,0.00756021114871963
SPINK6,5,148203121,0.00760838544468778
ATRIP,3,48446860,0.00773385198881449
PRKG1,10,50991392,0.00775394893482106
MAFB,20,40687887,0.00781822200990434
PPP1R9A,7,94910160,0.00782643394088145
SPDYE3,7,100307890,0.00784604701196268
RFT1,3,53091919,0.00784849462121451
SEMA4F,2,74654378,0.00789323332437752
POLR2B,4,56986354,0.00799478519548646
ACVR1C,2,157533953,0.00826881803050972
DYNC1H1,14,101964713,0.00831409802379501
PSMG4,6,3259023,0.00833655595881566
CDC14A,1,100352982,0.0083553215783233
C9orf129,9,93318415,0.00837635760782474
KCTD4,13,45193811,0.00841485476409931
PCP4L1,1,161258975,0.00841679684352981
TNFAIP1,17,28339526,0.00848227978318228
C1orf21,1,184477556,0.00851078406984473
IRAK3,12,66189300,0.00852194004812523
RELA,11,65654390,0.00854563258639907
MTPAP,10,30313617,0.0085473553234795
EAPP,14,34516317,0.00859324347456791
GCK,7,44145148,0.00859729847522228
ZNF175,19,51573333,0.00862715943029535
GCAT,22,37807968,0.0086281925022853
ACTL9,19,8697498,0.00864938014280459
ZNF383,19,37230454,0.00874365870446892
C9orf163,9,136484485,0.0087448593206233
DSCAM,21,40013083,0.00874704968657458
TMEM116,12,111931685,0.00875028995828431
C4orf48,4,2041989,0.00878921967262269
INTS9,8,28768156,0.00880706619882976
OR2AE1,7,99876069,0.00887130538990066
RSPRY1,16,57204689,0.00895411896974219
PCSK5,9,75891196,0.00897855846730877
SH2D1B,1,162397312,0.0089976613613415
AUP1,2,74526819,0.00900051669162516
SPP1,4,87976897,0.00903638665435647
ANKRD16,10,5878138,0.00904318508490543
FAM83C,20,35286542,0.00909991964332968
ADIPOR1,1,202941611,0.00910403163575246
THY1,11,119419451,0.00914854030571155
EIF3F,11,7987362,0.0091677297620546
CALML6,1,1915285,0.00919121158827929
UBTD1,10,97499207,0.00927376519590239
JCHAIN,4,70656354,0.00931812784557917
ADGRG5,16,57562098,0.00937990190802485
CCDC126,7,23611353,0.00938947014162217
TMEM108,3,133229346,0.00942228501697995
EGR3,8,22690498,0.00943211321473303
ATIC,2,215312147,0.00945350602118422
TRAK1,3,42091470,0.00956573883831024
ZNF621,3,40525841,0.00960793300598561
HOXB5,17,48592229,0.00977081971347415
DIO1,1,53894235,0.00981545233816317
LRIG1,3,66380271,0.00985795548791579
ZBTB26,9,122918628,0.00986244317260854
RYR3,15,33311056,0.00996663304849754
SLC7A8,14,23127196,0.0099910000548088
ALG1L2,3,130082030,0.0100201430106514
TAF1D,11,93736168,0.010188996424243
C2CD4D,1,151837938,0.0102059466488442
CFAP20,16,58114853,0.0102881675813075
DDX42,17,63787057,0.0103247100206233
HSDL2,9,112404054,0.0103607435596101
LRRC7,1,69678400,0.0103666982257687
LY6K,8,142700532,0.0104079249971004
NOG,17,56594236,0.0104879629390935
EBF3,10,129840260,0.0105399456524422
HPX,11,6431254,0.0105829602694898
PLXND1,3,129556323,0.0106364876301784
SLC6A18,5,1225482,0.0106495523542446
ASNSD1,2,189666146,0.0108379527071452
FBXL8,16,67161817,0.0108475213215123
KCTD11,17,7352971,0.0108911118022826
VWDE,7,12331190,0.0109029192521471
FSD2,15,82759374,0.0109896798165923
BMF,15,40091796,0.0109925327791454
PRCD,17,76540154,0.01101515263238
OPTC,1,203496013,0.0110292913592611
NVL,1,224227626,0.0110736542089015
ICA1,7,8113940,0.0111008491710416
LRPPRC,2,43888608,0.0111395149251093
OR4N5,14,20143736,0.0111880487994798
SHANK2,11,70472885,0.0112369516329783
MMP2,16,55479479,0.011323225846006
ZNF229,19,44428307,0.0114585614439331
RCCD1,15,90956745,0.0115157746907758
C2CD6,2,201487628,0.0115333756946754
CNGB3,8,86575814,0.0115786878651576
ZNF784,19,55621756,0.0116758269100327
MRPL1,4,77862849,0.0117682318882423
TM9SF3,10,96522294,0.0117690564338717
PTPRT,20,42080905,0.0118221317823298
SPTBN4,19,40472632,0.0118988079062777
OR52I2,11,4586812,0.0119134591747018
GRM2,3,51709018,0.011931515182027
HIST1H2AG,6,27133072,0.0119337088448295
SFRP4,7,37907493,0.01194293422034
RPS7,2,3575626,0.0120313896470198
LAMA3,18,23689699,0.0121240349242309
ZNF696,8,143293024,0.012137372767981
TRAPPC5,19,7682255,0.0121401350385584
XAF1,17,6756081,0.0122077796917468
GSTP1,11,67584136,0.0123161821795842
IFIT1B,10,89378136,0.0123288557164024
PCBD2,5,134905147,0.0123957603020223
FKBP1A,20,1370031,0.0124014577865412
CDC27,17,47120988,0.0124440972167261
UNCX,7,1233019,0.0124684086945464
TCAF2,7,143702997,0.0125987172330512
GPHA2,11,64934781,0.0126494467804712
PPP1R13L,19,45380222,0.0127099060635656
HP1BP3,1,20744816,0.0127852305894389
ZNF581,19,55644572,0.0127917536016221
MVB12A,19,17420146,0.0128160182804367
PLA2G5,1,20084838,0.0128907759438023
KCNK7,11,65593009,0.0129001972094301
RFTN1,3,16316872,0.0129218886980628
NCAN,19,19216969,0.012986674806076
DAPK1,9,87499090,0.0129885660243844
ANKRD29,18,23601229,0.0130114667176485
TBX18,6,84736692,0.0130507796400745
MKRN2,3,12557151,0.0130863238823534
PROSER1,13,39011429,0.0131728539541479
DESI2,1,244653320,0.0131960595886154
PAPOLG,2,60760135,0.0132035383401948
CMTM7,3,32391931,0.0132977452661175
LPCAT1,5,1523720,0.0134019614519539
TBC1D5,3,17160968,0.0134157408708951
AVEN,15,33866609,0.013416991973743
NPW,16,2019905,0.0135138846010469
TBC1D9B,5,179863453,0.0135708759018462
CHST8,19,33689271,0.0136275150378121
ATAD2B,2,23752065,0.0136694788746288
ZNF496,1,247300538,0.0137331487638778
GSTK1,7,143263514,0.013771561815515
CYP1B1,2,38070726,0.0137823538850238
CAMKK1,17,3862212,0.013822856515583
UBXN7,3,196356696,0.0138964480573577
POP7,7,100706844,0.0139525260152628
FRMD5,15,43873174,0.0139859339480284
SGK1,6,134170275,0.0140107999543182
RNF149,2,101277253,0.0140838662719975
SLC37A4,11,119024914,0.0141745307396811
LRRC14B,5,191545,0.0141817382572924
LDLRAD2,1,21812458,0.0142532487389339
PXN,12,120212421,0.0143188041780409
PRICKLE1,12,42459864,0.014330156898213
FZD7,2,202034652,0.0144055910071765
RHOC,1,112701541,0.0144646102782985
ATP5O,21,33903531,0.0144655973370331
LIG1,19,48115648,0.0144980665072472
MOB2,11,1470176,0.0145009969387583
NEK2,1,211663430,0.0145465222012654
PRMT9,4,147638543,0.0146274595122227
CMKLR1,12,108291851,0.0146297466936798
SPNS3,17,4433972,0.014677025053538
USP49,6,41798687,0.0147249961245951
GORAB,1,170532153,0.0148507982770032
WNT2,7,117278163,0.0149260123042748
AQP11,11,77589999,0.0149573576952763
TFAP2A,6,10398428,0.0150194975921071
POLB,8,42338643,0.0150776297094291
CELA2A,1,15457095,0.0151512584249035
FAM219A,9,34400983,0.0151928330485425
C1QTNF2,5,160349178,0.0152723692007621
SLC4A11,20,3227842,0.0152866221329562
ATP13A5,3,193275062,0.0153434388791436
LRRC32,11,76659606,0.015392316348941
NCF2,1,183556125,0.0154004056356205
FBXO33,14,39399549,0.0154276708830035
TWIST1,7,19116730,0.0154411667343867
SNRPN,15,24975391,0.0155034072490651
FBXO38,5,148394780,0.0155175994914634
ATP6V1F,7,128862906,0.015526729443174
BRINP1,9,119167116,0.0155718103437232
ACO1,9,32405522,0.0155872137423654
B3GALNT2,1,235450213,0.0156082644728531
HKDC1,10,69220445,0.0156164478453555
SLC13A5,17,6686236,0.0156370070984778
ZNF843,16,31435810,0.0156453049317142
DFNA5,7,24699055,0.0157147449420721
HS3ST2,16,22814614,0.0157249872779285
C15orf40;FAM103A1,15,82989091,0.0157739704286831
GPR87,3,151294171,0.0158514056203722
PRR14,16,30651813,0.0159295131186593
ZNF48,16,30395813,0.0159401005965261
ING4,12,6651208,0.0159504871085957
ERN1,17,64043995,0.0160252865358222
TEX37,2,88525652,0.0160401458120943
PAIP2,5,139363810,0.0160534874780577
CD300C,17,74541591,0.0161282839296982
SGPL1,10,70816863,0.0161363773048733
RNF138,18,32092786,0.0161631303008357
MEPCE,7,100430038,0.016179167456307
PLN,6,118558925,0.0161953394473421
CASC1,12,25108587,0.0163093351341776
ANKRD28,3,15670298,0.016421715017864
BABAM2,2,27894576,0.0164837682508914
ATP2B1,12,89591006,0.0165066322941578
ATG12,5,115831806,0.0165091760425955
ADPRHL2,1,36088918,0.016515048731841
IP6K2,3,48688308,0.0165169921401662
NFS1,20,35669632,0.0165317839780393
POLR3A,10,77977486,0.016562623727193
KLHL20,1,173716059,0.016601928353599
ACVR2B,3,38454335,0.016634308193612
KIFAP3,1,169921681,0.0166757372956672
HARBI1,11,46603540,0.0166989844396518
WFDC11,20,45648724,0.016791654739431
CAMLG,5,134738624,0.0167998651317779
MRPL10,17,47824215,0.0169087221191386
ANAPC13,3,134478609,0.0170231336093503
CMTM1,16,66566526,0.0171089896178692
DUOX2,15,45094160,0.0171668773495428
FLRT1,11,64116274,0.0171766182071027
USP19,3,49108420,0.0172220221447413
CCR7,17,40554783,0.0172395846666122
MS4A8,11,60700900,0.0172747453802847
SMOX,20,4175076,0.0172845289339207
GABRB3,15,26547866,0.0173072146955501
PMF1,1,156225559,0.0173347357758264
NMUR2,5,152392192,0.0173588178794721
CACNG7,19,53912853,0.0174740860922391
CCDC141,2,178834173,0.0176105630187809
PGBD5,1,230323435,0.0176343904078353
TDRD9,14,103928513,0.0176798400650555
MAN2A2,15,90904262,0.0177027172819071
RNF175,4,153710374,0.0177127604326665
RGS6,14,71964805,0.0178287574975935
RAD51B,14,67823565,0.0179103413655836
DYNC2H1,11,103109584,0.018040776319848
CCNDBP1,15,43185507,0.0180996143100207
CALY,10,133325834,0.0181703510354202
ELP2,18,36129934,0.0182506134351531
R3HDM4,19,897444,0.018300982455248
LBX1,10,101227276,0.0183149287402665
CTNS,17,3640221,0.0184364120092383
TCP10,6,167373185,0.0184581262608716
ZSCAN23,6,28434482,0.0184688031946618
DEFB134,8,11993980,0.0184857839242214
ZBTB47,3,42658360,0.0184891136772701
CDR2,16,22346988,0.0185905051915392
NOP14,4,2938211,0.0186047473244685
TMEM114,16,8569775,0.0186329043900354
HMP19,5,174046772,0.0186484032208023
CBWD1,9,121475,0.018713243650116
SP1,12,53380294,0.0187329478134401
PTGES,9,129739621,0.0187534409269667
CC2D2B,10,95922016,0.018782061855535
CFC1;CFC1B,2,130598656,0.0188085759575389
VCAN,5,83483535,0.0188413854256853
SYT5,19,55173485,0.0189642270230743
NUFIP1,13,44941226,0.0189810302419097
LRRFIP2,3,37053855,0.0190258080172415
TBC1D19,4,26584224,0.0190324751786738
CNPY3-GNMT;GNMT,6,42962289,0.0191001729782301
KRTAP4-1,17,41184442,0.0191907967342771
SOCS1,16,11254850,0.0192886378799544
AUH,9,91214365,0.0193130738571446
POLDIP2,17,28348139,0.0193231656431547
PHF23,17,7235646,0.0193233805224523
CRTC2,1,153948119,0.0193709638535968
C7orf77,7,124777513,0.019491050143003
OR5D14,11,55795557,0.0196094175155364
LRMP,12,25069420,0.0196779257836327
PIGP,21,37065599,0.0197732900412813
OR2T29,1,248559157,0.0199234327960595
ATP6V0E1,5,172983876,0.0199550927747854
LIMK1,7,74083991,0.0200440830013133
PSAT1,9,78297217,0.0200638839331025
DIDO1,20,62879234,0.0200711312642584
KRT78,12,52839117,0.0200856704422379
PRR25,16,805443,0.0200966435047947
ANKRD37,4,185396927,0.020177820455223
CAMK1;OGG1,3,9765846,0.0203244608643256
NUDCD3,7,44386021,0.0203360440926855
ACOX3,4,8366971,0.0203723884791872
TMC1,9,72648657,0.0203787717620355
IPO13,1,43947610,0.0204857655570195
EBNA1BP2,1,43164478,0.020574357434936
CEP85L,6,118465397,0.0206531736039345
DNM3,1,171841678,0.0206761528608032
BTBD17,17,74356661,0.0207891862354039
LGALS7,19,38771839,0.0208428106465487
ZWINT,10,56358443,0.0208848394821717
C10orf88,10,122932437,0.0209102234890568
ARNT2,15,80404544,0.0209249345647365
RAC2,22,37226683,0.0209272179865596
SIM2,21,36699760,0.0210142438411223
PGLYRP2,19,15468661,0.0210154060506436
PON2,7,95405349,0.0210324691500585
USP1,1,62439871,0.0212087061306266
DOPEY1,6,83097006,0.0213172455026155
PLD4,14,104927126,0.0213711416133071
KRTAP9-7,17,41097784,0.0213991141938316
LRP5L,22,25351833,0.0215967208602491
CHRNA3,15,78596626,0.021779341231656
LCE1F,1,152776388,0.02177940374615
TAF3,10,7818741,0.0218085458955299
CHMP4B,20,33811481,0.0219621630498792
PDP2,16,66884325,0.0220338410266266
ATP5D,19,1241861,0.0221106651411834
PAFAH1B3,19,42297110,0.0221746296290982
KLK3,19,50854969,0.0221902701982836
CMIP,16,81445257,0.0222871179092459
ZNF641,12,48343007,0.0223449497310048
SELPLG,12,108623082,0.0225057994427598
PER1,17,8141084,0.0225277600230683
DVL3,3,184155661,0.0225491420141001
PROKR2,20,5302049,0.0225915411029162
BTBD10,11,13388835,0.0228918449724126
OR1F1,16,3204253,0.0229011071517446
TMEM40,3,12734778,0.0229668742054021
PREX1,20,48625893,0.0230344396127335
FIBCD1,9,130904069,0.0231206220852622
TAS2R16,7,122994765,0.0231825495820643
BMP10,2,68865654,0.0231860178651323
C20orf24;TGIF2-C20orf24,20,36607770,0.0232072065791398
OR51B2,11,5323376,0.0232999834335971
ZNF552,19,57808052,0.0233244197196468
CUL5,11,108009361,0.0234505386335898
FAM173A,16,721275,0.0234793322464953
ZNF429,19,21505774,0.0235567548796812
HDGF,1,156743659,0.0237565966780574
TRAPPC13,5,65625074,0.0239209895336565
HSPH1,13,31137487,0.0239404423077835
HACD1,10,17590371,0.0240065884968353
CNPY1,7,155503074,0.0240543397228753
NEK9,14,75084618,0.0241014262356326
ZNF687,1,151286359,0.0241385110472317
NACC1,19,13135487,0.0241623920617747
LYPD3,19,43461368,0.0242116906633963
IRF1,5,132483965,0.0242620886361207
PALLD,4,168511541,0.0242831247976288
CRLF3,17,30784231,0.0243109825727503
UBR3,2,169827507,0.0243169369243728
ZNF134,19,57619473,0.0244806408898081
EML5,14,88615831,0.0245199565746587
SMU1,9,33047321,0.0245284153477272
ZMAT5,22,29731230,0.0245433836510714
FOXE3,1,47416317,0.0245886613687407
FUZ,19,49807170,0.024599426123101
RNF217,6,124962554,0.0246593794830194
EPN1,19,55677187,0.0247339537128716
SYT13,11,45244086,0.0247722469855574
MYOZ2,4,119136536,0.0248000547230278
S100A5,1,153537299,0.0248155702820974
C3orf56,3,127196688,0.0249772945990693
BTD,3,15601724,0.0250616637529696
EPS8L3,1,109750396,0.0250725698923778
SRRM4,12,118981892,0.0251349102688501
SGMS1,10,50307148,0.0251714276641208
GIMAP8,7,150466699,0.0251789746820478
RFNG,17,82048726,0.0251959249813499
NR4A3,9,99826793,0.0252481986858449
STX18,4,4420051,0.0252598691875261
BLCAP,20,37518925,0.0253346214830239
CAMK2N2,3,184260170,0.0253543895905083
LOC100505549,18,57668069,0.02536458194567
PLEKHD1,14,69484975,0.0254681210178105
UNC5CL,6,41028476,0.0256625892977186
CYGB,17,76528582,0.0256821060577936
DIRC1,2,188734622,0.0257047160955228
BOLA1,1,149900139,0.0257161762971188
QPCTL,19,45692705,0.0257599339480125
MRPL52,14,22829917,0.025761744180634
ZNF141,4,343807,0.0258314681959737
NEK1,4,169400263,0.0260815896596693
OR52M1,11,4545192,0.0261661061477322
GATAD1,7,92447760,0.0262374691598879
ST3GAL2,16,70381775,0.0262416882032799
KCNN4,19,43767545,0.0262486582954604
PLCG1,20,41137660,0.0263619115255054
IQCF5,3,51873733,0.026482347966726
SLC12A8,3,125083900,0.0265334931097909
SIRT5,6,13584114,0.0265982836814417
IQCC,1,32205682,0.0266251366350359
TREH,11,118658286,0.0266743098969422
CERS1,19,18878951,0.0267060860710291
POM121,7,72926467,0.0267302080839067
CNTNAP5,2,124025666,0.0268245494698901
DISP3,1,11501000,0.0268871464713998
DOK2,8,21909318,0.0269031363137856
COL9A3,20,62817071,0.0270256128144878
URGCP,7,43876674,0.0270821973940404
SIRPB2,20,1476169,0.0271304058388679
CHCHD5,2,112584649,0.0271449436890899
CAMTA1,1,6785546,0.0271547604879604
GOSR2,17,46923193,0.0271609971831663
PPY,17,43940930,0.0272366356359555
IFT80,3,160258550,0.0272441614972896
CLIC6,21,34669401,0.0272589949028146
API5,11,43312137,0.0274062756305918
TRIM54,2,27282757,0.0274266050413652
ESAM,11,124753656,0.0274309272832445
SPIC,12,101477559,0.0274965586852339
MTA3,2,42568750,0.0277942932116575
RNASE4,14,20699390,0.0277951872769111
ASCL5,1,201114751,0.027809365708647
OR5B12,11,58439230,0.0278629632348544
MAPK14,6,36028168,0.027866607064793
PPP1R26,9,135484521,0.0280461994893156
NPAS3,14,32939349,0.0280919795191925
NEO1,15,73052703,0.0281530259614302
PBXIP1,1,154945031,0.0281579092582187
C9orf47,9,88991008,0.028180066045228
NTSR2,2,11658496,0.0281811004418699
USP35,11,78196246,0.0282435651102944
CFAP157,9,127707054,0.0282446577126605
LGI1,10,93758197,0.0283326756537677
SMAD9,13,36848704,0.0283585330249274
VPS50,7,93239894,0.0283805732103385
SBK3,19,55540868,0.0284001638552384
MADCAM1,19,496501,0.0284296963853334
PARD6A,16,67661061,0.0284675534688158
ANKRD1,10,90912873,0.0284885029833866
SPRR2D,1,153040132,0.028552014090375
SLC22A16,6,110424886,0.0285702655601618
STK11IP,2,219598142,0.0286618827869793
SHISA2,13,26046526,0.0286686267149066
C3orf70,3,185083017,0.0288319005328852
ABCC4,13,95021583,0.0288389626800495
PIGF,2,46581481,0.0288810707652188
F11,4,186267139,0.0289658048786827
GGT1,22,24611083,0.0289738775483087
FMNL1,17,45222134,0.029061352839575
PSMD11,17,32444525,0.0290624374204769
AMIGO3,3,49717953,0.0290646018482589
AKAP6,14,32433494,0.0290881094066638
GPC6,13,93227476,0.0291375047566751
INPP5B,1,37862353,0.029276331480634
RASL11B,4,52862524,0.0293368181449746
MICALCL,11,12292167,0.0294845708209989
SPINK1,5,147824677,0.0295358446784338
PRDM14,8,70052106,0.0296742182093148
SSB,2,169800974,0.0297537746347538
SRD5A1,5,6633558,0.0298523649555239
RNF133,7,122697802,0.0298564797297158
STAU1,20,49115788,0.0298674562043486
WDFY4,10,48709760,0.0299439448701078
ZHX2,8,122951551,0.0299512879522725
BYSL,6,41921566,0.0299686952308427
RAVER2,1,64745174,0.030056858116826
RBM28,7,128310804,0.0300715568867159
PPRC1,10,102133070,0.0302100743279616
KCNG4,16,84222224,0.0302267894583242
FOXM1,12,2858643,0.0302286750235504
DOK6,18,69401262,0.0302558688983319
SLC22A12,11,64591597,0.0304515448945633
