SNP,Chromosome,Position,trait1
FOXO3,6,108561224,0.00394472598584161
SLC8A1,2,40115281,0.00405313367604454
DNER,2,229358548,0.00413808767817314
FAM92A,8,93700657,0.00418964710706837
CD74,5,150402568,0.00420433685920119
EXOC2,6,486671,0.00433410297438863
B3GNT2,2,62222233,0.00477508045269026
COL4A2,13,110307907,0.00485976244100794
PPP1CB,2,28752155,0.004874887478861
RNF150,4,140868326,0.00489027048202606
FAM92B,16,85099211,0.00500196670912734
LUZP2,11,24497264,0.00503103503313329
IFT88,13,20574391,0.00505681049908069
EDF1,9,136862291,0.00508922791113386
OLR1,12,10159887,0.00510821040716503
PRKAR1A,17,68515418,0.0051215221930796
MOGAT1,2,222671792,0.00530380860478719
SNRPC,6,34757926,0.00541744121913246
MRPL27,17,50368117,0.00544598112385419
RND1,12,48858004,0.0054583069138745
IL24,1,206897843,0.0054616187744726
AAAS,12,53307490,0.00548296002693771
TMEM127,2,96253834,0.0055909263525914
SYT15,10,46580182,0.0056296421185017
FOXD4L6,9,41127137,0.00571427724436058
RMDN1,8,86474311,0.00579244417024349
PDP2,16,66884325,0.00581984777525169
CHID1,11,869913,0.00584111094025763
GPR108,19,6730314,0.00585402312945849
DTX3L,3,122564475,0.00590362222229568
MYOT,5,137870653,0.00593981492834017
NAGPA,16,5025496,0.00596345841206203
CTSH,15,78922156,0.00597472690500556
HIST1H3H,6,27810077,0.00597650645209469
TSPYL4,6,116252773,0.0060565686922408
MAEA,4,1289918,0.00605708530130444
NWD2,4,37245081,0.00605715565917186
MPO,17,58270668,0.00606779190144136
C1QA,1,22637627,0.00615843193326293
NT5C3A,7,33014735,0.00616392633816198
ADAMTSL4,1,150552297,0.0062094209241077
NACA,12,56712763,0.00630055035733457
STK40,1,36341763,0.00630178702821493
ACTG2,2,73901414,0.00641952845531046
RPRM,2,153478270,0.00645449692833311
EFCAB3,17,62370322,0.00651808287759559
STMND1,6,17102307,0.00655144730796964
ZNF629,16,30781717,0.00663358978823636
RUSC2,9,35546526,0.0066688863965948
RCC1,1,28529879,0.00667387088359417
ANP32E,1,150220697,0.00674720119367533
ABAT,16,8735758,0.00676294828937629
MIEF2,17,18261137,0.00680388551184785
C20orf85,20,58150977,0.00684595718255065
FOCAD,9,20715361,0.00688132270085484
MLC1,22,50061600,0.00690678205836892
LRRC6,8,132572316,0.00693083280571472
ARMC6,19,19034210,0.00700344885993187
GUCY1A2,11,106687557,0.00712308564344466
CD58,1,116519227,0.00713322616042245
PRR15L,17,47952923,0.00725152366675352
ZNF526,19,42224406,0.00727585339722026
RPUSD4,11,126203434,0.00742450486900947
C22orf34,22,49620655,0.00742836634671562
CLCN2,3,184346620,0.00746982762723769
NUP210,3,13317697,0.00748823977739721
HCAR2,12,122702193,0.00753273151920864
ARHGEF38,4,105552779,0.00763453242364898
OR8I2,11,56093315,0.00763604463394474
KRTAP4-9,17,41105390,0.00766160091513557
DDX19B,16,70294852,0.00766915810507129
FAM198A,3,42979643,0.00777124370890503
LPAR5,12,6620138,0.00778782154378621
NUDT13,10,73114436,0.00779266487026797
RHOV,15,40873068,0.00785278375023635
ORC5,7,104126874,0.00789594689336803
JPT2,16,1678313,0.0078998108246543
RGPD5;RGPD8,2,112370183,0.00794748503076259
RNF43,17,58354965,0.00804106936998494
TMEM135,11,87038047,0.0080535967725841
ULK4,3,41246940,0.00805844316768445
FBLN5,14,91870237,0.0080833956435874
CKS1B,1,154974761,0.00814946807315375
INSIG2,2,118096594,0.00820837783189765
TAAR8,6,132552693,0.00822507118948368
LMNA,1,156114938,0.00822519305797054
HIP1R,12,122834978,0.00826622924974452
CTDSP1,2,218398415,0.0083158478321036
ZNF548,19,57390102,0.00835989467443798
GALNTL5,7,151967248,0.00836022728394914
ETHE1,19,43506878,0.00841221940088632
TMC7,16,18984065,0.00843917300263042
DEFB129,20,227304,0.00847584774480059
ZNF517,8,144802919,0.00857916284323812
TMEM183A,1,203007466,0.00859718411715815
DCP1B,12,1946213,0.00866984773540525
VPS9D1,16,89707868,0.00870950823008576
ACO1,9,32405522,0.00875121952203706
PCDHA13,5,140882272,0.0087719228892903
KIAA1328,18,36829152,0.00883341129645365
LRRIQ4,3,169821934,0.00884503334160613
NTHL1,16,2039932,0.00888426017210675
APP,21,25881702,0.00894675654634647
MINDY3,10,15779011,0.00899495816306495
TOMM40,19,44891435,0.00902131546041629
PIK3AP1,10,96595581,0.00903537050682968
SLC25A26,3,66221096,0.0090395152987095
SEMA5A,5,9042916,0.00914093877099043
MECR,1,29194030,0.00932511400084524
TMED3,15,79311250,0.00933869923899899
LIN7A,12,80811469,0.00938602135147071
GDF3,12,7689882,0.00942023665780278
LHB,19,49016079,0.00945235855037263
NRP1,10,33180081,0.00956692260938818
HMGN3,6,79201696,0.00958820734901777
CAPN10,2,240586925,0.00960489741010584
PROCA1,17,28703556,0.0096225243700625
RPTOR,17,80545646,0.00965170788558822
COMMD3-BMI1,10,22326432,0.00967496302009452
SOS2,14,50118346,0.00967956422757221
C7orf72,7,50096097,0.00973639641202728
HSDL2,9,112404054,0.00976492800231576
ATG5,6,106186544,0.0097966098217761
ISX,22,35067092,0.00982467074676041
PAF1,19,39385919,0.00989680131645687
ECE1,1,21219966,0.00997316658422753
PRKCQ,10,6428221,0.0100351725715222
HINT1,5,131159463,0.0102613025676591
ACSF2,17,50426266,0.0102705943511487
EPGN,4,74308553,0.0103018265580769
FSHR,2,48962773,0.010479390252035
MED7,5,157138737,0.0104840674842982
CHRM4,11,46385128,0.0105588354636851
UCHL5,1,193016362,0.0105970617941106
PPP1R9B,17,50135336,0.0105994781200326
ATP5O,21,33903534,0.0106030978733815
LCN9,9,135663341,0.0108833094107398
RTL6,22,44496848,0.0110511285796634
NEUROD6,7,31338286,0.0110855702995714
FRMD8,11,65387041,0.0110868096630051
TMEM132E,17,34581078,0.0111298640949965
BGLAP,1,156242277,0.0112358683578814
TRA2B,3,185918392,0.0113223610143645
FBXO18,10,5895088,0.0114153743412968
ANGPT2,8,6503118,0.0115879641102841
MLKL,16,74674966,0.0117172203471793
CCDC140,2,222303906,0.0117279129617608
KDF1,1,26950091,0.0118293075065055
NRAP,10,113588975,0.011907161636302
BRAP,12,111644203,0.0119527076369242
DPT,1,168696554,0.0119681791701558
RABGGTA,14,24265626,0.0119823718711062
MOGAT3,7,101195933,0.0120039114647763
CILP,15,65196740,0.0120566851316153
ZNF625,19,12145303,0.0120636534194279
TNFRSF13C,22,41925384,0.0120865385070532
RAN,12,130872601,0.0120961386276589
ARNT2,15,80404544,0.0120971944033582
LRBA,4,150265723,0.0121000053822745
DZIP1L,3,138062820,0.012173146357526
MALT1,18,58671668,0.012175455126118
CYP4V2,4,186191848,0.0121790635812237
CAPSL,5,35904549,0.0122048625428488
ATP2B4,1,203683210,0.012274343832116
PAX9,14,36662090,0.0122898560384974
PCDHA6,5,140828096,0.0124073567805215
RWDD1,6,116571620,0.0124561176114277
OR4N5,14,20143736,0.0124691450737306
HNF4A,20,44355811,0.0124804894309348
XPOT,12,64410045,0.0124947525690725
SUPT4H1,17,58346290,0.0126437299865214
STARD10,11,72754907,0.0126509997097304
CSNK1G1,15,64171939,0.0126649537431031
ZDHHC19,3,196198297,0.0126838772613843
GLT6D1,9,135624117,0.012788127517446
NPIPA7;NPIPA8,16,16390792,0.012814873657287
SEPT1,16,30378436,0.0128293996845587
ATP1A2,1,160115869,0.0128445700588939
SECISBP2L,15,48992257,0.0128704475343404
BRMS1,11,66337678,0.0128707854610243
TSGA13,7,130669018,0.0131010047229514
KCTD4,13,45193811,0.0132061123335127
REEP3,10,63521549,0.0133156923982839
ARL4C,2,234495813,0.0133291541855042
SHARPIN,8,144098879,0.0134294914680769
MYL5,4,678029,0.0134577627197918
DYNC2H1,11,103109584,0.0135399734005907
IL19,1,206798899,0.0136245484887749
MICALL1,22,37906426,0.0136504530905011
BCL2A1,15,79961113,0.0136968167049939
RBM4,11,66639754,0.0138101407996816
PCDHA7,5,140834387,0.0138501636593914
KCNJ15,21,38299280,0.0139145188442874
PEG10,7,94656591,0.01391928880119
SOX18,20,64048170,0.013940995366935
EPHA5,4,65324128,0.0141095627245289
LMF1,16,854537,0.0141736491925685
OR8B3,11,124396423,0.014257161391012
SDHAF4,6,70566945,0.0143070170377033
ATG16L1,2,233251829,0.0143481925007988
INSL6,9,5163939,0.0145741515977753
F2RL1,5,76819191,0.0146179838875201
GPR137B,1,236142632,0.0146514598332397
PDXDC1,16,14997781,0.0147073942155045
PINX1,8,10765401,0.0148731124188169
EIF4B,12,53016536,0.0148937127954839
MOB1B,4,70902538,0.014941755950768
MRPS5,2,95087365,0.0150445680158058
BICRA,19,47675857,0.0150829856505863
PLCD4,2,218615753,0.0150957212291934
TMEM2,9,71685198,0.0151354669458005
KIF1A,2,240717371,0.0152700504499335
NDOR1,9,137205781,0.0152723884438865
OR4P4,11,55638358,0.0152791898635062
EGR4,2,73291458,0.0155317850096282
IL7R,5,35856979,0.015616026468027
IFNA13,9,21367445,0.0156508500892026
TDRD3,13,60397384,0.0156932978103124
TXLNA,1,32180361,0.0156964442877749
GALNTL6,4,171814622,0.0157032762418402
CALY,10,133325834,0.0157880971588091
TAGAP,6,159035846,0.0157907080136067
EEF1E1,6,8073489,0.0158362597719688
PPP1R14B,11,64244756,0.0159393555170473
LUC7L3,17,50719739,0.0159986413815603
USE1,19,17215406,0.0160130967582549
SIAH1,16,48361684,0.0161326694692104
HEATR5B,2,36981518,0.0161717292259649
CRYBA2,2,218990253,0.0162194338723214
ZMIZ2,7,44756260,0.0162511686281573
COX20,1,244835721,0.0162825119423291
DAB2IP,9,121567198,0.0163865506317766
UROD,1,45012913,0.0163932517314437
MYO16,13,108665939,0.0164178194811909
GCOM1;POLR2M,15,57708740,0.0164215173177258
TMEM53,1,44654567,0.0164365872332009
BCKDHB,6,80106694,0.0164480854273752
ALG5,13,36949948,0.016614752520687
PILRB,7,100358309,0.0166296400196728
CPED1,7,120989625,0.0167036838650217
PPM1J,1,112710165,0.0167062994030754
PALM2,9,109942694,0.0167081496261579
PNMA2,8,26507668,0.0167391999490671
OR10G9,11,124023031,0.0167536046009029
ACSBG1,15,78171447,0.0167930945613327
ADARB2,10,1183228,0.0168818189668347
OSCAR,19,54096917,0.0170475736259653
ZNF367,9,96388241,0.0171079267313969
ETV6,12,11650138,0.0171414833920822
MYOM2,8,2057391,0.0172755693911579
AOC3,17,42851357,0.017305273667314
RBX1,22,40951420,0.0173447773735695
PPIL6,6,109392823,0.0173620309528147
PPP1R1B,17,39627408,0.0174213400044003
SCAF8,6,154733427,0.0174323523340544
ATP12A,13,24680749,0.0174348616441252
OR7D2,19,9185840,0.0174490677672279
ZNF365,10,62376197,0.0175106160024955
GCSAML,1,247549193,0.0176034281902324
FEZ2,2,36555712,0.0176181924970308
GNAT3,7,80458676,0.0177141677019103
CDH8,16,61653628,0.0177768203928389
GRK6,5,177426849,0.0177891479473592
MXD4,4,2250548,0.0178489069049568
CHML,1,241633854,0.0179833687138699
ZBTB2,6,151365573,0.0180177391631894
BNIP1,5,173144553,0.0180439128188289
MPP5,14,67279178,0.018116109418157
TCTEX1D4,1,44806011,0.0182661245126198
EYA4,6,133274782,0.0182697108342929
NT5E,6,85450152,0.0182899740228392
FAM19A2,12,61710414,0.0183663570774598
ZNF341,20,33732032,0.0186103815541528
PRR16,5,120464494,0.0186303090445981
TRIM50,7,73312941,0.018639792570893
ADAR,1,154584908,0.0186573908950591
BBS9,7,33146263,0.0186763301362884
MICALCL,11,12292167,0.0187206582135112
ADTRP,6,11714491,0.0188032888665634
ADAMTS8,11,130405566,0.0188286896808099
TAB1,22,39399803,0.0188635212671386
TRIM23,5,65591457,0.0189407302546098
MUC7,4,70474035,0.019035916096332
PLAC8L1,5,146084442,0.019088043474243
MPZL2,11,118257255,0.0192379853542552
CBX2,17,79778240,0.0192410570193342
ORC1,1,52373197,0.019319627677522
TBC1D10A,22,30292406,0.0193721768621645
LIPG,18,49562361,0.0193832256588127
ANKS6,9,98736542,0.0194014696159452
ARL9,4,56518699,0.019461670987356
VN1R1,19,57455477,0.0194964822518494
GHRHR,7,30964075,0.0196050481974547
PRDM5,4,120695115,0.0197150627077293
QSOX1,1,180154918,0.0198807833992806
GAL3ST2,2,241776969,0.0199213641849859
RXFP1,4,158521992,0.0199246381125723
NEPRO,3,113005558,0.0200107705127721
RILPL2,12,123415907,0.0200853432239221
NELFCD,20,58981262,0.0202770950814379
ZBTB8A,1,32592942,0.0203105582802215
LIPE,19,42401817,0.0204143447140297
CELF6,15,72287265,0.020444734560521
CD46,1,207752223,0.0205535540053697
CHST8,19,33689271,0.0205781399601108
RALA,7,39686671,0.0206561403538245
B4GAT1,11,66346057,0.0206666819530664
BEST2,19,12752599,0.0207362951154236
OR8D1,11,124309908,0.0207853808440701
CMTM1,16,66566526,0.0207854776582123
FMO4,1,171319836,0.0207930371480473
TTC13,1,230906915,0.0208124812972588
PLXNC1,12,94148997,0.0208373161864555
SETD6,16,58515539,0.0208555871945766
RNF151,16,1967274,0.0210023074546457
ZPR1,11,116778935,0.0210088123263631
NTRK2,9,84670755,0.0211146413169147
NFS1,20,35669632,0.0212828964613156
IER5L,9,129176854,0.0214409597470855
FAM109A,12,111362686,0.0215492837753649
C16orf47,16,73127365,0.0216906298428986
DCAF6,1,167936912,0.0217450642254353
TCIRG1,11,68041279,0.0217965014452091
CCDC105,19,15010828,0.0218608985904668
PPP2R5C,14,101761912,0.0219103891039956
KCNH8,3,19148774,0.0219916159908994
ZNF638,2,71348980,0.0220644697705965
WFDC1,16,84294987,0.0221114306707558
SPRR2G,1,153149891,0.0221338444310037
GSS,20,34928846,0.0222429081265854
PTH2R,2,208407056,0.022304099848892
DLX3,17,49991549,0.0223579684046386
IL5RA,3,3070239,0.022367159286993
PQLC3,2,11155551,0.0224303860150666
BCL6,3,187722502,0.0225191835895989
C1orf122,1,37808414,0.0226211073587637
HMGN4,6,26545285,0.0226783569225804
OR2D3,11,6921002,0.0227674967205692
PLAU,10,73911556,0.0228244419880843
RHEBL1,12,49065108,0.0228756881470584
PTPN2,18,12785828,0.023002773092771
PRKD1,14,29577238,0.0230602303167842
SERPINI2,3,167442131,0.0230992523323919
EEF2K,16,22225754,0.0232008695243939
TLX3,5,171309382,0.0232303394557298
UHRF1BP1L,12,100037647,0.023257206758041
BMP5,6,55755540,0.023274194157641
TMEM50A,1,25340532,0.0232870192783753
ZBTB11,3,101651171,0.0233016726365183
CNGA1,4,47936449,0.0234162948323972
TEKT2,1,36084929,0.0234454035146808
KLRB1,12,9595282,0.0234487051087227
ACCSL,11,44048039,0.0234604162399916
PNMA8B,19,46493559,0.0234621381443501
GLIPR1,12,75480884,0.0234954517754755
THNSL1,10,25023239,0.0234976680170046
COL18A1,21,45405380,0.0235396995499554
NEIL3,4,177309954,0.0235628572799548
UBB,17,16381920,0.0235817212239086
VEGFA,6,43770712,0.0235981011723173
SBDS,7,66988373,0.0236146241250464
PICALM,11,85959051,0.0237469887293386
CA1,8,85328559,0.0237953058522955
QRSL1,6,106629682,0.0239640909120243
AKR1C2,10,4995320,0.0239920904267727
COX6C,8,99887513,0.0240373901641182
ACPP,3,132317453,0.0240956988120148
HNRNPL,19,38836769,0.0241801698661841
CPSF4L,17,73248497,0.0242054994522786
NKD1,16,50548717,0.0242178761136181
BOC,3,113249805,0.0242347992975049
CCDC14,3,123914803,0.0242809543085933
WDR61,15,78283455,0.0243470137182894
KRTAP2-2,17,41054930,0.0244042502707549
CCDC86,11,60842123,0.0244177692963419
ABCA4,1,93996119,0.0244461101263588
EPAS1,2,46346878,0.024471575828666
PCDHAC1,5,140926899,0.0245873453270589
KCNK9,8,139618263,0.0247128668484327
HSD17B13,4,87305219,0.024735495760264
ZFP3,17,5091550,0.0247526750124694
DNM1,9,128203483,0.0248097704617779
CUL9,6,43184323,0.0248555306375057
SP5,2,170715534,0.0249404144158486
BCL6B,17,7023688,0.0250278011689182
METTL15,11,28113387,0.0250499709034735
SHISA6,17,11241436,0.0250542465406266
INPP5D,2,233060584,0.0250566125345923
CD38,4,15778416,0.0250575735258233
PAEP,9,135561827,0.0250774670585072
LYPLAL1,1,219173897,0.0250957133763685
CYP2F1,19,41116190,0.0251103153546923
CAMKMT,2,44362010,0.0251407933162228
ADGRG5,16,57562098,0.0252567703687898
PGAP2,11,3797848,0.0254648681529875
SAFB2,19,5587254,0.0254825675117645
CLDN8,21,30215249,0.0255022529159709
PPP3R2,9,101594414,0.0255328926348752
SFTA3,14,36473792,0.0255702022716976
GTPBP2,6,43621625,0.025586586151838
PLCZ1,12,18683247,0.0256441046960224
NBPF4,1,108223709,0.0256511150656201
TRAP1,16,3658129,0.0256670052117403
CRISP3,6,49728797,0.0257140524552901
ZNF763,19,11977078,0.0257407339120095
DCD,12,54644733,0.0257707646114455
YPEL1,22,21701134,0.0258474634689534
ACADS,12,120725887,0.0259707266870305
TBC1D2,9,98199395,0.0260238246984209
KCNIP4,4,20730085,0.0260266071578399
FAM129B,9,127506862,0.0260725910251456
PDGFA,7,500452,0.0261237055248866
CCR2,3,46357550,0.0261439476257386
INS;INS-IGF2,11,2160794,0.0262452653729995
SLC47A2,17,19678691,0.0262624277972536
HIST1H2AM,6,27892765,0.0263969776842289
LYPD6B,2,149160779,0.0264947046960795
TNFRSF12A,16,3020404,0.0265292554265074
MIGA2,9,129036969,0.0267210703097119
NDFIP2,13,79481213,0.026766511133122
DECR1,8,90001493,0.0269430810781984
RANBP10,16,67726447,0.026984707741603
TMEM134,11,67464615,0.0270184692123659
OR52A5,11,5131696,0.0270646228305346
APOC2,19,44948486,0.0271004625316472
ZFYVE21,14,103715846,0.0272284272770682
ASPDH,19,50511738,0.027240315405293
CLN6,15,68208147,0.0272759255942026
BAZ1A,14,34753515,0.0273395120577793
ZFP62,5,180848792,0.0273502824679411
SPIDR,8,47260961,0.0273713549092471
EMC2,8,108443677,0.0274212967291987
MEP1B,18,32192657,0.0274748529927227
POLA2,11,65262305,0.0274967667954911
GSG1,12,13084918,0.0276186107708866
ISY1;ISY1-RAB43,3,129130101,0.0276475170947322
ANKRD46,8,100510593,0.0276498418339408
GNB4,3,179401251,0.0277513191977489
KIAA0513,16,85067081,0.0277656965047928
PROSER1,13,39011429,0.0279486402440058
RAB18,10,27504400,0.0279575098465753
VKORC1,16,31091134,0.0279742887560218
MYO1C,17,1465726,0.0280007012569993
ALDH9A1,1,165663112,0.0280376110167524
DST,6,56459015,0.0280451556655027
CSH2,17,63872126,0.0281724998170567
ACRBP,12,6638287,0.0283776686485425
USO1,4,75724866,0.0284208022100795
PCOLCE,7,100602458,0.0284226552484123
DISP2,15,40358332,0.0285094911619418
CLEC3A,16,78022604,0.0285095342013579
GCK,7,44145148,0.028518209183241
C7orf49,7,135166631,0.0285408099033707
MGST2,4,139666033,0.0285409201392963
OR10G7,11,124038073,0.0285698972458456
CA3,8,85438916,0.0285834267419639
ACOT7,1,6264601,0.0286495563753855
LRRC8E,19,7895628,0.0287264652140327
NOS1,12,117218074,0.028767685485774
OR2W3,1,247895644,0.0288220952687239
WDR36,5,111092298,0.028833190059758
GBF1,10,102258942,0.0289472324290035
ALDH3A1,17,19738325,0.0290251383050393
SIX1,14,60646325,0.0291312025617936
NINL,20,25453464,0.0291435990799935
FBXL19,16,30924736,0.0291794391642277
TMEM106C,12,47964240,0.0291916949946962
RBM12,20,35652622,0.0292262491035873
GOLGA6A,15,74070921,0.0292301864117285
WDR87,19,37884949,0.0292482548426466
AMY2B,1,103571611,0.0292733305444814
CEACAM7,19,41683785,0.029302003501116
DAB2,5,39375038,0.0293748051701189
ABCC4,13,95021583,0.029415925316458
ODF3L1,15,75724227,0.0294327788366685
SRRM2,16,2756374,0.0294546198760789
CEBPE,14,23117492,0.0294635222594508
SURF6,9,133331882,0.0296663943953354
VAMP5,2,85584493,0.0297484991438089
NDEL1,17,8444287,0.0297814939279196
TK1,17,78174808,0.0299742181353633
CASP8,2,201258254,0.0300179990686843
CCL26,7,75769730,0.0301225125199285
GALNT2,1,230067303,0.0301824374315877
NUDT16L1,16,4693733,0.0302792644608142
LPAR1,9,110875426,0.0302966894031896
PPIL1,6,36855814,0.0304010822463899
RNF186,1,19814440,0.0304654850427803
MAPK3,16,30116678,0.0306022883271382
SEPT2,2,241316486,0.030638873032251
URB1,21,32314941,0.0307581866520342
TRAF4,17,28744126,0.0308000402815025
ZC3H6,2,112275999,0.0308503202751346
TMEM68,8,55740189,0.0308931626623553
RNF219,13,78615587,0.0309016744778415
NUPR1,16,28538023,0.0309167840383062
LIPA,10,89214850,0.0309346345649484
OSBPL10,3,31662083,0.0309474768704255
IGFALS,16,1790623,0.0311136165699485
ZNF343,20,2483164,0.0311163029955993
TCF23,2,27149153,0.0311325594760817
ARHGEF37,5,149597780,0.0311964233630586
C1QTNF2,5,160349178,0.0312045435912817
ALDOC,17,28573538,0.0312953118889544
TUBA3D,2,131478164,0.0313344905317522
DDX41,5,177511797,0.0314387928938399
HMGCR,5,75342613,0.0314562895337687
SIAH3,13,45783403,0.031496146379255
NKTR,3,42601013,0.0315018794584666
WASHC2C,10,45727319,0.0315651026237009
SLC19A1,21,45514993,0.0316158570412772
TRIB2,2,12718321,0.0316503372820389
MDGA1,6,37637382,0.0317965589523987
KLRC2,12,10431144,0.0318664072683431
SPEF1,20,3778220,0.0318821938089697
CPA3,3,148865313,0.0319782073912096
FBXL8,16,67161817,0.031997003579053
ACAD11,3,132558982,0.0320224217436531
LOC388780,20,2207154,0.0320364970121606
KLRC3,12,10415650,0.0320540861903178
PRPF3,1,150324956,0.0320855068708839
EMP2,16,10532906,0.032098670567036
C9orf153,9,86221699,0.0321253436466677
CHN2,7,29146584,0.0321338748328085
TLE3,15,70050109,0.0321978629672305
YAF2,12,42160593,0.0321997803734519
EEF1B2,2,206159996,0.0324670673634726
PDF,16,69329032,0.032478177760105
NAV3,12,77831465,0.0325334051916322
ABCA8,17,68868090,0.0326191464350045
TRIM33,1,114397695,0.0326204537501356
MT3,16,56589613,0.0326443212190372
USF2,19,35269139,0.0326637479355919
OR3A2,17,3277977,0.0326793826099255
SNX9,6,157823438,0.0327363749660571
HDHD2,18,47108705,0.0327723647466419
SLX4IP,20,10458227,0.0327856308492346
SCN1A,2,165991287,0.0328517124964131
IRGC,19,43718561,0.0329678107302116
DFNA5,7,24699055,0.0329921647340301
DYNLRB2,16,80541079,0.0330299191666309
OR4C6,11,55665172,0.0330998093380517
DYNLL1,12,120496483,0.0331146433382937
P2RX1,17,3897834,0.0331383521422783
TRAF3IP1,2,238320670,0.0333951495298409
OR52L1,11,5985970,0.0334410547759434
FANCC,9,95101712,0.0334831357603437
TMEM198,2,219544795,0.033507006460015
GNG4,1,235552111,0.03351160932821
H2AFV,7,44830154,0.0335576422357021
SEZ6,17,28955949,0.0335876169102848
SERPINA4,14,94561722,0.0337401136354054
SGCD,5,156344500,0.0337724263475645
CYTL1,4,5015162,0.033789538833997
MZB1,5,139387794,0.0339296833550777
F5,1,169514326,0.0339783972296555
OR7E24,19,9251046,0.0341368039179702
PPP1R27,17,81833758,0.0341485619951625
PCDH9,13,66304675,0.0341792703445528
NEK3,13,52133150,0.0341952598216547
SNX7,1,98661738,0.0343647269297299
CLEC11A,19,50723529,0.0344338220948642
HOMER1,5,79376032,0.0344630955323794
MAGI1,3,65356390,0.0345750330780086
ANKS3,16,4697036,0.0346653741802977
ATP6V1D,14,67338662,0.0346794930205994
SELENOK,3,53885834,0.0347242425389077
C19orf38,19,10848519,0.0348264761113877
JAZF1,7,27832811,0.0349386169550899
OR6C70,12,55469206,0.0350462658150891
NKX2-8,14,36580905,0.0350541870403531
ZNF229,19,44428307,0.035135177867912
