SNP,Chromosome,Position,trait1
ERI2,16,20780659,0.00211964844753065
GOLGA8H;GOLGA8N,15,30608470,0.00213705669489961
TNPO3,7,128967329,0.00215755671786722
RAB8A,19,16111951,0.00217085960246877
ADAMTS5,21,26924084,0.00219451627242173
ZNF852,3,44499186,0.00221996457736118
LACTBL1,1,22953053,0.00228633204652584
NPAS4,11,66421245,0.00231219742017774
AHNAK,11,62491798,0.00231746759998519
ALDH1A2,15,57960770,0.00233012545976352
CBL,11,119206473,0.00235434097678977
ZNF431,19,21143575,0.00237756613700202
RNFT2,12,116740511,0.00237883628626046
LYPLA2,1,23792685,0.0024304216486728
CDK5RAP2,9,120389764,0.0024798760676964
MICU1,10,72375819,0.00250538640802411
FAM234B,12,13055683,0.00250589077332186
BICDL2,16,3028128,0.00251415624522389
RTN1,14,59603891,0.00256722510351926
CSRP2,12,76859606,0.00260726342372042
JAKMIP3,10,132104821,0.00261320097712259
CD300A,17,74473569,0.00262919024555153
PPM1H,12,62648539,0.00263216644522746
CSH1,17,63895050,0.00264147639835732
EIF4A1,17,7572852,0.00264166379248876
KCNC3,19,50320275,0.00265529772128514
NXPH1,7,8751027,0.00271510741617387
DDX60L,4,168358152,0.00272246025215594
KIF3B,20,32309857,0.00273749139790946
TENM2,5,167284853,0.00275275638568651
NXPE3,3,101785673,0.00276660958867669
RND3,2,150470148,0.00281452227012324
TMEM132C,12,128267458,0.00284726693578752
SLC17A1,6,25811472,0.00287225086387011
KPNB1,17,47650254,0.00288882058852891
SIGLEC11,19,49950094,0.00294250883288505
TTI2,8,33499193,0.00298830931075056
C20orf194,20,3252616,0.00301010852308015
SGSM3,22,40404293,0.00301415709896891
CDK20,9,87967466,0.00305764589025126
TLN1,9,35697798,0.00314214224657805
HKDC1,10,69220475,0.00319936594953774
MAP1LC3A,20,34549985,0.00320158833571282
ANKRD44,2,196989611,0.00324465817840913
EMILIN1,2,27079183,0.00332187379242688
ST3GAL1,8,133459792,0.00336179194609898
PI4K2A,10,97640768,0.00338237209175973
CRYZ,1,74706358,0.00341698152373271
KDM3A,2,86442075,0.00343811976707542
SHBG,17,7630246,0.00345303800246211
GPRC5C,17,74432050,0.00347017175922859
CDC25A,3,48159408,0.00354338880737959
TRIM72,16,31214740,0.00355018828865139
LPCAT2,16,55509246,0.00360198006103918
SMAD5,5,136153770,0.00361508310725167
RABL3,3,120689858,0.00365887818681876
VAMP8,2,85579034,0.00368240266638453
EN2,7,155458405,0.00369899080719582
POLE4,2,74958681,0.00373259899406608
BAX,19,48954935,0.00374695295202787
LVRN,5,115962697,0.00375034786962569
AGAP11,10,87004333,0.00375431705138984
SYNGR4,19,48365852,0.00375454743102532
UCHL3,13,75560755,0.00378163342109405
ZIC5,13,99965387,0.0038443316839466
TFAP2A,6,10398649,0.00385571347139402
LCMT1,16,25111883,0.0038791763632805
THRB,3,24133435,0.00391762895349157
ZNF652,17,49298522,0.0039325412403467
ZNF532,18,58918537,0.00395407113126667
UFSP1,7,100888843,0.00399685067556943
DAND5,19,12969692,0.004009564442228
STAT4,2,191033099,0.00406026302960427
AAAS,12,53307576,0.00407408192809344
ZNF638,2,71349055,0.00414465765862615
FOXF2,6,1389963,0.00422629522750784
NDUFB10,16,1959672,0.00431362810649127
TBX2,17,61400187,0.00431801880528848
UBR4,1,19074836,0.00433624913158026
CCDC152,5,42759128,0.00444495493834252
SOX15,17,7588473,0.00447871798436683
AVIL,12,57797937,0.00448227956060354
OTOR,20,16748405,0.00457395981026198
SRPRB,3,133805885,0.00458250452324582
PTGES3L;PTGES3L-AARSD1,17,42971659,0.00458776095049063
PAQR9,3,142962240,0.00465477963666472
HPN,19,35042511,0.0046588781316379
DEPDC4,12,100248947,0.00466226501216538
HGF,7,81702685,0.00480128969698679
BEAN1,16,66437690,0.00490259379961133
CHCHD5,2,112585976,0.00507045923978344
CCDC172,10,116325060,0.005076422090452
ANKRD7,7,118224840,0.00508539688482912
GAS2L3,12,100600382,0.00516126092291114
FCN1,9,134909808,0.00518977362688355
SLC36A2,5,151316822,0.00519346552708022
OR6C68,12,55492412,0.0052031909657464
RFC3,13,33818194,0.00520419527728277
ASPN,9,92459666,0.0052309997966018
TSHZ1,18,75285494,0.00525345758081408
GRIN2B,12,13563090,0.00528226186592406
ETV4,17,43528662,0.00530328642551903
TRAF5,1,211353285,0.00531236827916648
PPIL2,22,21670586,0.00534574495592333
FOXG1,14,28767417,0.00544450907522642
TOPORS,9,32541439,0.00545261245495365
MSL1,17,40126273,0.00550580046371818
SIRPA,20,1895467,0.00560673899259767
WDR45B,17,82617363,0.00566072709666432
ZCCHC24,10,79386403,0.00567747950561726
CPNE3,8,86528574,0.00572213046779135
LOC100130705,7,128866441,0.00572225298363538
TMEM168,7,112767316,0.00576742841646716
KREMEN2,16,2964533,0.00578463463145928
PRR5,22,44679861,0.00580515802170023
SENP7,3,101325991,0.00583264562877661
WTIP,19,34482002,0.00591010694976568
ELP1,9,108869153,0.00593506179284609
OR56B1,11,5736572,0.00596079644894776
CALN1,7,71787786,0.00601978186259822
ANGPT1,8,107251941,0.00602024631878695
PNLIP,10,116547357,0.00602521107980392
OR4P4,11,55638403,0.00602851977277674
ASPH,8,61503378,0.00611009813321894
OR52N1,11,5787888,0.00623242389757361
STAC3,12,57244317,0.00628297194943117
VEGFB,11,64234835,0.00629748136355734
SRGAP1,12,63984061,0.00635015610716538
COL4A3,2,227164732,0.00635981011459441
EXOSC8,13,37000818,0.00640791009563202
IGFBP1,7,45888742,0.00644092619205205
RGS4,1,163068974,0.00645784573574559
FAM216B,13,42784102,0.00648120062953195
ALPK2,18,58481902,0.00650206123568031
FAM193A,4,2631024,0.00653928467572862
VIRMA,8,94488732,0.00656745937794123
C6orf58,6,127577189,0.00659538478806265
SIGLEC8,19,51452383,0.00661705163151161
FBXO4,5,41925310,0.00662528549540276
MFSD7,4,682061,0.00666340489634509
IVD,15,40405844,0.00667156353676179
MTHFD2L,4,74158161,0.00667165880298592
SLC7A5,16,87832996,0.00676573205995645
YY1,14,100239370,0.00679919279316721
LTBP3,11,65539084,0.00691886562234645
LAMC2,1,183186422,0.00694915642641103
C6orf201,6,4087666,0.00698512409565377
SPEN,1,15872955,0.00708549366351408
INPP5D,2,233122113,0.0071027064522371
NOTO,2,73202679,0.0071075623181901
KIF14,1,200553488,0.007173535711409
POTEA,8,43292524,0.00727164822190252
RIIAD1,1,151721565,0.00728402399078365
MEOX1,17,43641920,0.0073584598823847
MCAT,22,43133055,0.0073718020300918
CDYL,6,4891844,0.00739304676018882
HNRNPCL2,1,13115996,0.00740723495650286
TNFAIP3,6,137871348,0.0074937192972564
ID3,1,23558965,0.00750297864083038
CHMP6,17,80991919,0.00751051380197276
UAP1,1,162566092,0.0075118474594541
CFC1;CFC1B,2,130598647,0.00758601889191535
NADK,1,1752908,0.00764378014009215
MPG,16,79449,0.00765030545188894
ZNF697,1,119622757,0.00766689027775003
SMAP1,6,70668672,0.00771604254887659
CARMIL2,16,67645276,0.00779796185468329
MS4A3,11,60061281,0.00780692822538109
DGKQ,4,960660,0.00782286197100712
TRIB1,8,125430930,0.00785190921488443
ZNF407,18,74631080,0.00786424787549167
FAM120A;FAM120AOS,9,93452182,0.00787447406646979
SNX17,2,27371275,0.00787869827129428
EXD3,9,137306958,0.00788019814093677
GPC5,13,91399126,0.00802261785375302
KIAA2013,1,11920332,0.00804191374736551
SALL1,16,51137140,0.00806563452696885
KCNK9,8,139618328,0.00811983035360342
PABPC1,8,100706758,0.0082441763712584
CLDN9,16,3013370,0.00826513319320865
KIRREL2,19,35857150,0.00828375454395847
OR51V1,11,5199748,0.00833982431102598
RBP4,10,93592100,0.0083720802972358
ADAM19,5,157480995,0.00839912023906519
ORC4,2,147935592,0.00847138427551786
INPP4A,2,98520125,0.0085187730135845
KIAA0391,14,35123270,0.00853042246850833
GFPT2,5,180302426,0.00859056012535797
RGPD4,2,107827023,0.00860469259232055
UTP6,17,31863384,0.00861922748694144
NOL4L,20,32447691,0.00867511724703796
TMEM55B,14,20458571,0.00870790257132337
LRRC14B,5,191545,0.00874012690273596
MAP2,2,209653184,0.00876526266568511
COL25A1,4,108819317,0.00881480795626655
PIK3R6,17,8803302,0.00885164589293652
TXNL4A,18,79988388,0.00892386943964207
TRIM16,17,15628665,0.00893595683661375
QPCTL,19,45692705,0.00899147535485267
GBP2,1,89108185,0.00915482614764618
ZNF14,19,19711390,0.00918643300579225
GSX1,13,27792718,0.00927198896548098
RPLP1,15,69453708,0.0092951187263437
MRGPRG,11,3217970,0.00944474092874792
SLCO6A1,5,102373358,0.00946213116268702
CHTF18,16,788691,0.00947472720035625
CCNF,16,2429488,0.00959798355087016
SULF2,20,47659441,0.00963164252391568
RBM46,4,154796769,0.00964010517919633
FGF7,15,49424379,0.00966276892743989
OVOL2,20,18024658,0.00966883967731436
AVEN,15,33866609,0.00970468099991151
LIPT2,11,74492139,0.00973035559488555
PTTG1,5,160422371,0.00979087153646652
DUSP22,6,304649,0.00979316847016898
UBE2R2,9,33817875,0.00986695803184567
F3,1,94530470,0.00996546349837923
RNF208,9,137220458,0.00998224692649385
CPN2,3,194341081,0.0100012593840426
SIGLEC12,19,51491653,0.010033273080583
ALX4,11,44264910,0.0101109211542645
LY75;LY75-CD302,2,159807131,0.0101824525521129
C12orf74,12,92706669,0.0102686848460419
PELP1,17,4671443,0.0102821543839979
ZSWIM3,20,45876770,0.010307265785093
USP17L2,8,12137207,0.0103124296180532
FUOM,10,133355399,0.010322117342537
PAPOLG,2,60775096,0.0103447848651452
GRAMD1C,3,113838922,0.0103518494805511
P4HA1,10,73008253,0.0104109387994372
TM4SF20,2,227363746,0.0104111079869336
ANKFN1,17,56227954,0.0104402719067926
SPAG9,17,50966279,0.0104711035651363
RASA2,3,141487085,0.0105265208128992
SLC47A1,17,19533941,0.0105288482683645
GGT2,22,21208155,0.0105307702761631
CAVIN2,2,191836009,0.010555338859915
ARHGAP26,5,142770862,0.0106541114832703
MAEA,4,1289947,0.0106549439581869
BCL2L13,22,17638703,0.0106911107028642
TAS2R4,7,141778496,0.0107242730537489
NOX3,6,155396885,0.0107387276533282
MB21D1,6,73425289,0.0107405766387783
ANAPC13,3,134482847,0.0107490792047666
TULP1,6,35498356,0.0107779550054846
TRIM24,7,138460592,0.0108076663124965
CCK,3,42258132,0.0108719706125903
NAB1,2,190659191,0.0108780889231824
EFCC1,3,129001671,0.0109160441486423
DIAPH1,5,141516964,0.010923312774846
GPR78,4,8580990,0.0109276691932859
TLL1,4,165873918,0.0109872654388552
TCTN1,12,110614219,0.0109968342867562
TTC37,5,95464645,0.0109989424377869
PCGF6,10,103314235,0.0111115879624538
ALPI,2,232456215,0.011117906965882
EXTL3,8,28716066,0.0111908218834619
SETDB2,13,49488406,0.0112191888110716
CACNB4,2,151839133,0.0112468624150811
CROCC2,2,240932793,0.0113230857435359
TMEM219,16,29963156,0.0113522652515282
GAB4,22,16962765,0.0113549523597296
KLHL2,4,165219947,0.0114219442257272
PRDM13,6,99607060,0.0114319252623372
SMCHD1,18,2656113,0.0114690994161084
DSN1,20,36752816,0.0115180332897306
LRRC38,1,13475893,0.0115198695767712
TAF10,11,6610935,0.0115542822970016
LPCAT1,5,1523720,0.0115884053639891
RELB,19,45001628,0.0116148854280382
PLA2G2C,1,20164029,0.01165807257715
CHD6,20,41404655,0.0116995318377069
ZNF215,11,6932375,0.0117079239877129
RNF2,1,185087582,0.0117087017928126
MAFA,8,143429362,0.011770553318785
ETNPPL,4,108742602,0.0117820798411622
COX17,3,119677222,0.0118125843087538
KIF3C,2,25929007,0.0118403489657352
FAM81A,15,59460001,0.0118592065413158
MXRA8,1,1353877,0.0118775478207055
CGGBP1,3,88055624,0.0119532105380652
AUP1,2,74526948,0.0120612075783361
CCDC77,12,411775,0.0121152836159198
CORO1B,11,67438387,0.0121256004037873
FRK,6,115942583,0.012185522541319
LTBP1,2,32947365,0.0121962813608865
ATAD3C,1,1450709,0.0122499447297261
TNFRSF10D,8,23137925,0.0122568508586431
SPCS2,11,74965072,0.0123102414904747
ZFP3,17,5091555,0.0123682163002633
SLC12A4,16,67944892,0.0124610857733441
KLHL6,3,183492135,0.0124765142033054
TFAP2E,1,35573588,0.0125135239038843
ARFGAP2,11,47165493,0.01257327503801
TNFSF15,9,114790520,0.0125909156483895
DUOXA2,15,45114621,0.0125936973024552
NPLOC4,17,81559312,0.0126153406185877
CALB1,8,90060211,0.0126187590214508
DNAJC24,11,31370756,0.0126357697051684
MS4A4E,11,60224990,0.0126690354980157
WISP2,20,44715403,0.0127122861204925
MYBL2,20,43687003,0.0127546969627133
LY9,1,160796194,0.0128510242228979
GPN1,2,27629030,0.0129327267922541
ARL4A,7,12688340,0.012974892626005
SMIM5,17,75640220,0.0130597393595691
PRR7,5,177455177,0.0131069367763745
MVK,12,109574896,0.0131291119475435
RBAK;RBAK-RBAKDN,7,5057363,0.0131544042544125
NUP58,13,25301834,0.0132330734154016
ARL1,12,101396497,0.0132585755425709
PRSS33,16,2784655,0.0132779909545844
ALG11,13,52012441,0.0132880262279252
PAPD5,16,50152962,0.0132913395814329
SPATA8,15,96783710,0.0132926429507312
SVBP,1,42816450,0.0133536874545478
TAL1,1,47219791,0.0133544956412225
CCDC173,2,169645845,0.0133850121559976
OR5D14,11,55795558,0.0133866537855117
OOEP,6,73368810,0.0134042008284568
MINOS1-NBL1;NBL1,1,19655095,0.0134403040768974
SPI1,11,47355376,0.0134950095085404
FDCSP,4,70233012,0.0135130620305163
ZFYVE19,15,40807291,0.0135221906755233
OXT,20,3071669,0.0135560616261202
PCSK2,20,17227363,0.0135724979559135
CLEC12A,12,9971598,0.0135799992850465
C14orf166,14,51989647,0.0136027539698378
COMMD10,5,116085082,0.0136110149883603
ZNF557,19,7075099,0.0136356759543946
GRIK1,21,29537363,0.0136423171305293
PLCB3,11,64254427,0.0136594062682769
FSCB,14,44504527,0.0136805347183853
SRRT,7,100881327,0.0137157515648511
SUV39H2,10,14881577,0.0137603511878505
KCNA4,11,30010751,0.0137801529601048
LCE1A,1,152827474,0.0138727230208981
ABHD17B,9,71862593,0.013885001057971
MON1B,16,77191252,0.0139561581927767
OR7D2,19,9185903,0.0139769515221039
BST1,4,15703224,0.0140573874270076
TTC3,21,37073433,0.0140776338754116
AASDH,4,56338410,0.0140843035960904
OR11H2,14,19713044,0.0141197325140415
TSHR,14,80955729,0.0141629655931833
PCDHGB1,5,141350282,0.014211560477846
FLG2,1,152350614,0.0142135668947488
SHC1,1,154963803,0.0142793640307318
PRKRA,2,178432188,0.0142839137652211
FAM228B,2,24124362,0.0142851044477194
HIST1H2BM,6,27815057,0.0142993373636557
CLPSL1,6,35781128,0.014313515426705
SBK1,16,28317396,0.0143206562255294
TGM5,15,43233344,0.014325850598503
ZNF165,6,28085551,0.0144545075041901
CCDC24,1,43991892,0.0145393768379134
ZNF669,1,247100388,0.0145818429292288
ICAM1,19,10271202,0.0146369380011583
MYO5C,15,52194036,0.0146779061290564
INAFM1,19,47274924,0.0146942980371019
POPDC3,6,105158525,0.0147164764575339
SCGB1D4,11,62297476,0.0148336782010712
GPR39,2,132417086,0.0149416279116334
EIF2AK2,2,37107340,0.0149585651947967
LOXL4,10,98248926,0.0151048195914105
SERHL2,22,42554023,0.0151056524075639
CUEDC1,17,57866490,0.0151119179257659
BUB3,10,123154954,0.0151387340166256
EPN1,19,55677187,0.0151514557573009
LHFP,13,39344040,0.0152433096952006
ZZZ3,1,77565705,0.0152448417438384
MDP1;NEDD8-MDP1,14,24214072,0.0152986389337996
GIGYF2,2,232747740,0.0153020379781361
DAPP1,4,99835651,0.015362058657752
RSRC1,3,158122112,0.0153644588858313
KLHL25,15,85768045,0.0153893928726596
PRND,20,4724558,0.0153990943289529
TBCE,1,235414441,0.0154375299888645
C20orf141,20,2815192,0.0154619093326888
CMTM6,3,32491735,0.0154916254496635
PDZRN4,12,41188534,0.0155036339931743
SS18L2,3,42591541,0.0155085970193856
COL26A1,7,101363054,0.0155383476058381
OR2T33,1,248272863,0.0155620928038974
FURIN,15,90875846,0.0156700461346075
CPTP,1,1326936,0.0156824446213798
PBX1,1,164559865,0.0158174551926712
WNT11,11,76187085,0.0158652552594671
COL8A2,1,36097678,0.0159113389357664
RAB11FIP5,2,73075528,0.0159386403408881
SEC14L3,22,30460044,0.0159708716354139
PLN,6,118558982,0.016008963787844
CNOT1,16,58526131,0.0160096074405922
C1orf146,1,92231432,0.0160205408822043
ZNF219,14,21090568,0.0160422496787866
MRS2,6,24403047,0.0160504045375659
WNT9A,1,227921538,0.0160902837968914
IQGAP1,15,90388352,0.0161510332095103
EIF3M,11,32587053,0.0161538951444786
CNTNAP3,9,39073894,0.0162057380173778
SLC4A1AP,2,27663789,0.0163777794673369
ACCSL,11,44048089,0.016464765394351
SNRPB,20,2462639,0.0164704164651365
CD69,12,9753508,0.0164941246530108
HIST1H2BN,6,27838690,0.0166111195781148
FAAP20,1,2189760,0.0166476692592734
SPC24,19,11147191,0.0166679132243959
PIGX,3,196712561,0.0167164837975158
RAP2B,3,153162695,0.0167253409751771
TSTA3,8,143612918,0.0167372202706472
WFDC10B,20,45684881,0.0167646749544739
OR4C11,11,55603446,0.0167660191829155
THAP7,22,20999923,0.0168227607603088
BARHL2,1,90712400,0.0168253781116743
CLIC4,1,24797782,0.0168898229291964
TMEM202,15,72398339,0.0169116036410156
C4orf33,4,129102627,0.0170038196015523
SNRPN,15,24975391,0.0170104791395084
TMEM184C,4,147618032,0.0170893301619125
HYAL4,7,123868328,0.0171505080080167
NTPCR,1,232950738,0.0171995117668534
S100A5,1,153537299,0.0172288884626889
SPATA32,17,45254483,0.0172303439974519
HIST1H2BH,6,26251653,0.0172368243764156
EMC3,3,9964172,0.0172938110402582
PRDM9,5,23509061,0.0173987875500756
MEF2B,19,19146292,0.0174713955856935
KCTD20,6,36470104,0.0175290281577898
BLOC1S3,19,45179313,0.0175292845523959
SLC3A2,11,62856292,0.0175757376115575
KRTAP9-2,17,41226760,0.017582292058258
C11orf71,11,114391582,0.0177354624279475
HIP1,7,75539392,0.0177455235582279
ZNF395,8,28349159,0.017749846052156
CDH22,20,46174529,0.0177642297184147
CHMP2A,19,58551708,0.0180107695531119
INSIG2,2,118096792,0.0180160265566214
WIPF1,2,174562566,0.0181415180627568
HOXA6,7,27145684,0.018142826443308
HAS1,19,51713446,0.018240269008661
CYP27C1,2,127187294,0.0182637865035564
RALY,20,34072129,0.0183004709050005
TNFRSF25,1,6461460,0.018329035109902
RBFA,18,80034509,0.0183590499897293
HOXA7,7,27154915,0.0183644585490906
SNPH,20,1296244,0.0183739226354164
DCTD,4,182891418,0.0183955675062003
PTTG2,4,37960483,0.0184147191617056
OVCH1,12,29427587,0.0184210044228426
TTC12,11,113316264,0.0184948317557166
TNN,1,175077440,0.0185253970438115
TGFBRAP1,2,105267391,0.018616855047091
IFITM2,11,308194,0.0187022350503145
BCLAF1,6,136261370,0.0187270248808797
FGFR1OP,6,166999432,0.0187582761605781
C2CD6,2,201487628,0.0187963404309602
MESP2,15,89776383,0.0188213953000587
MRPS30,5,44808969,0.0188418841981133
CDCP2,1,54139569,0.0189039980280744
CELSR1,22,46364042,0.0189429183437103
CAMK1G,1,209595011,0.0190504536065103
KYNU,2,142885437,0.0190582767386903
CCDC8,19,46411202,0.0191707499240772
WDR92,2,68131345,0.0191766380056724
C2orf71,2,29064910,0.0191792246642767
CLN3,16,28477620,0.0192296909315015
KIF27,9,83837069,0.019235497570136
LMBR1,7,156684143,0.0192462191214747
RIOK1,6,7390016,0.0192570149046877
UCP1,4,140559957,0.0192825125732862
ZNF410,14,73896343,0.0193867101252515
DGCR6L,22,20314737,0.0194138208389669
TFEC,7,115940572,0.0194317356929611
ZNF213,16,3137296,0.0195535199378116
ATF3,1,212615058,0.019558325643916
STK24,13,98457184,0.0195670934665593
NMI,2,151270698,0.0195840296421461
RBM44,2,237813652,0.0195905441655424
SETD4,21,36036152,0.0196014689505249
KCNA6,12,4810063,0.0196465962221605
FGB,4,154563022,0.0196638206385628
NLRP14,11,7038596,0.0196709951723008
ARSB,5,78780435,0.0196757885615383
GPAM,10,112155900,0.0196787083109115
ARHGAP40,20,38601949,0.0197298342551547
PATE2,11,125777403,0.0197402713235909
ZNF121,19,9565966,0.0197662202267128
PRR20A;PRR20B;PRR20C;PRR20D;PRR20E,13,57147915,0.019778444695331
UCN,2,27307531,0.0197898256518138
HOXC9,12,54000277,0.0198446393226921
CLDN22,4,183319581,0.0198650790564732
SDHAF2,11,61430153,0.0198713966574823
PRMT6,1,107056726,0.0199262774005109
TPI1,12,6867476,0.019960828838003
PSMB1,6,170535344,0.0199775787405797
TRPC1,3,142724560,0.0199984785534946
SETD7,4,139511688,0.0200588853779452
L1TD1,1,62206644,0.0200829774601939
TOM1L1,17,54900875,0.0201805668283158
SYT14,1,209938263,0.0203473718693424
BATF3,1,212686796,0.0205050762387591
HNRNPA1,12,54282113,0.0205108471624472
KCTD7,7,66629125,0.0205233068594647
LYPD1,2,132646091,0.0205733214181291
COMMD2,3,149741595,0.0205780622836257
CA13,8,85245841,0.0205911961342966
TMEM61,1,54986176,0.0206120584924829
DDX27,20,49219358,0.0206896585921779
TFIP11,22,26492017,0.0206924330069426
STRN,2,36849586,0.0208001748010334
FIBP,11,65883991,0.0208035151376982
SYT8,11,1834572,0.0208505243043045
MAPKAPK5,12,111842738,0.0208608785691436
GORASP2,2,170949555,0.020922509305265
MT1F,16,56658069,0.0209473340656121
LCN6,9,136744667,0.0209527759370134
PDIA5,3,123067175,0.0209716267177791
JRK,8,142658887,0.0210238410657283
SERPING1,11,57598275,0.0210588497829532
SLC25A13,7,96121309,0.0210650449691525
NEDD4,15,55829931,0.0211641132080419
TEAD1,11,12881035,0.0211943196016031
HOXC6,12,54028565,0.0212071258289045
KCNF1,2,10912649,0.0212117356529099
PON3,7,95359984,0.0212798216382265
RNF169,11,74748896,0.0213666201810921
TMEM86A,11,18701590,0.0214844147437883
C12orf65,12,123253730,0.0215096877128588
CES5A,16,55846477,0.0215159060733424
NDUFB2,7,140696805,0.0216052523067423
MAP2K3,17,21284944,0.0216292594460599
ZNF618,9,113988326,0.0217031619378966
ADAMTS10,19,8580902,0.0217503661586613
OR5K4,3,98353857,0.0217639948962436
UNK,17,75784909,0.0217838952184237
MAD2L1BP,6,43635886,0.0217997910967591
POLR2F,22,37959423,0.0218148013583562
SLC17A3,6,25845389,0.0218247625935994
PSME2,14,24143634,0.02188184497582
EDF1,9,136862460,0.0219135002955272
PDPR,16,70120515,0.0219240475781051
PLA2G5,1,20084835,0.0219262777164688
CPSF6,12,69251179,0.0219951158909942
KLHL20,1,173733718,0.0220767710760073
R3HCC1,8,23288606,0.022085278378931
NDUFB9,8,124539187,0.0221324528583448
GPS1,17,82052262,0.0222523802609248
RPS12,6,132814995,0.022272355031823
VIPR1,3,42502793,0.0223127513213357
YTHDF3,8,63172742,0.0223991099050738
ADH1C,4,99339626,0.0224361157741564
FAM46C,1,117622914,0.0224472034463649
CUX1,7,101916182,0.0225628800989902
C3orf56,3,127196704,0.0225898430431817
LRBA,4,150265723,0.0226290652508471
LBHD1,11,62667526,0.0226499331529818
CYB5R2,11,7665435,0.0226747188820607
MDM1,12,68295264,0.022697905347589
COCH,14,30874940,0.022705635365319
ZNF2,2,95177525,0.0227153824440921
IPO7,11,9403290,0.0227907143870804
LHX5,12,113463198,0.0228519776352574
DNAJC1,10,21756725,0.0229789958273187
CD3D,11,118339172,0.0229922438066874
